Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Area,Background,Peak Rank,Average Mass Error PPM
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT12-pos_B,79.079983,1,79.079983,1,precursor,11.52,1530,0,1,1
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT12-pos_C,79.079983,1,79.079983,1,precursor,7.57,1570,0,1,-2
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT36-pos_A,79.079983,1,79.079983,1,precursor,7.64,177988,0,1,0.7
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT36-pos_B,79.079983,1,79.079983,1,precursor,7.61,117591,0,1,1.5
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT36-pos_C,79.079983,1,79.079983,1,precursor,7.59,149347,0,1,0.7
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT4-pos_A,79.079983,1,79.079983,1,precursor,6.43,1339,0,1,6.7
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT4-pos_B,79.079983,1,79.079983,1,precursor,6.07,1503,0,1,1.8
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT4-pos_C,79.079983,1,79.079983,1,precursor,13.11,1614,0,1,0.1
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT50-pos_A,79.079983,1,79.079983,1,precursor,7.59,300841,0,1,0.3
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT50-pos_B,79.079983,1,79.079983,1,precursor,7.6,11074,0,1,0.2
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT50-pos_C,79.079983,1,79.079983,1,precursor,7.65,47543,0,1,-0.8
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT8-pos_A,79.079983,1,79.079983,1,precursor,7.53,1727,0,1,0
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT8-pos_B,79.079983,1,79.079983,1,precursor,4.15,1353,0,1,-5.2
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT8-pos_C,79.079983,1,79.079983,1,precursor,7.62,8437,0,1,0.2
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MTlong-pos_A,79.079983,1,79.079983,1,precursor,7.62,344532,0,1,1.4
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MTlong-pos_B,79.079983,1,79.079983,1,precursor,7.6,466337,0,1,0.7
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MTlong-pos_C,79.079983,1,79.079983,1,precursor,7.61,762930,0,1,0.3
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate2MT0-pos_A,79.079983,1,79.079983,1,precursor,0.68,993,0,1,-3.7
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate2MT0-pos_B,79.079983,1,79.079983,1,precursor,10.18,1556,0,1,5.5
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate2MT0-pos_C,79.079983,1,79.079983,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate2MT12-pos_A,79.079983,1,79.079983,1,precursor,16.06,1117,0,1,-5.7
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate2MT12-pos_B,79.079983,1,79.079983,1,precursor,6.9,1273,0,1,6
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate2MT12-pos_C,79.079983,1,79.079983,1,precursor,11.05,1159,0,1,-6
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate2MT24-pos_A,79.079983,1,79.079983,1,precursor,6.9,1010,0,1,-0.1
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate2MT24-pos_B,79.079983,1,79.079983,1,precursor,6.55,1392,0,1,0.8
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate2MT24-pos_C,79.079983,1,79.079983,1,precursor,3.67,1141,0,1,2.2
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate2MT48-pos_A,79.079983,1,79.079983,1,precursor,6.74,999,0,1,-5.7
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate2MT48-pos_B,79.079983,1,79.079983,1,precursor,7.51,4748,0,1,0
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate2MT48-pos_C,79.079983,1,79.079983,1,precursor,7.67,2493,0,1,1.5
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate2MT5-pos_A,79.079983,1,79.079983,1,precursor,10.46,1392,0,1,2.5
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate2MT5-pos_B,79.079983,1,79.079983,1,precursor,2.44,3477,0,1,6.9
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate2MT5-pos_C,79.079983,1,79.079983,1,precursor,4.91,1020,0,1,1.5
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate2MTlong-pos_A,79.079983,1,79.079983,1,precursor,7.7,3575,0,1,0.2
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate2MTlong-pos_B,79.079983,1,79.079983,1,precursor,7.4,2864,0,1,-0.6
Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate2MTlong-pos_C,79.079983,1,79.079983,1,precursor,7.46,3128,0,1,-0.1
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Std_4uMStdsMix1InH2O_1,79.086301,1,79.086301,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Std_4uMStdsMix1InH2O_2,79.086301,1,79.086301,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Std_4uMStdsMix1InMatrix_1,79.086301,1,79.086301,1,precursor,19.77,4439,0,1,-0.2
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Std_4uMStdsMix1InMatrix_2,79.086301,1,79.086301,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Std_4uMStdsMix2InH2O_1,79.086301,1,79.086301,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Std_4uMStdsMix2InH2O_2,79.086301,1,79.086301,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Std_4uMStdsMix2InMatrix_1,79.086301,1,79.086301,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Std_4uMStdsMix2InMatrix_2,79.086301,1,79.086301,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Std_H2OinMatrix_1,79.086301,1,79.086301,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Std_H2OinMatrix_2,79.086301,1,79.086301,1,precursor,7.54,7549,0,1,0.2
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Full1,79.086301,1,79.086301,1,precursor,7.6,21033,0,1,1.4
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Full2,79.086301,1,79.086301,1,precursor,7.55,7084,0,1,1.7
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Full3,79.086301,1,79.086301,1,precursor,7.64,40047,0,1,0.4
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Full4,79.086301,1,79.086301,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Full5,79.086301,1,79.086301,1,precursor,7.49,13642,0,1,-0.1
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Full6pos,79.086301,1,79.086301,1,precursor,7.52,11414,0,1,0
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Half1,79.086301,1,79.086301,1,precursor,7.57,5666,0,1,1.9
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Half2,79.086301,1,79.086301,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Half3,79.086301,1,79.086301,1,precursor,7.51,5384,0,1,0.4
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Half4,79.086301,1,79.086301,1,precursor,6.21,13795,0,1,-0.2
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Half5,79.086301,1,79.086301,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Half6pos,79.086301,1,79.086301,1,precursor,6.25,3630,0,1,5.2
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Poo_QC2_1,79.086301,1,79.086301,1,precursor,19.57,3262,0,1,-1
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Poo_QC2_2,79.086301,1,79.086301,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Poo_QC2_3,79.086301,1,79.086301,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Poo_QC2_4,79.086301,1,79.086301,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Poo_QC2_5,79.086301,1,79.086301,1,precursor,21.42,3159,0,1,-1.4
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Blk_GBTFate1MBlk-pos_A,79.086301,1,79.086301,1,precursor,2.97,1917,0,1,4.1
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Blk_GBTFate1MBlk-pos_B,79.086301,1,79.086301,1,precursor,10.71,1162,0,1,-3.6
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MT0-pos_A,79.086301,1,79.086301,1,precursor,3.27,1228,0,1,3.8
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MT0-pos_B,79.086301,1,79.086301,1,precursor,12.01,1187,0,1,-0.1
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MT0-pos_C,79.086301,1,79.086301,1,precursor,5.44,1266,0,1,-2
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MT12-pos_A,79.086301,1,79.086301,1,precursor,10.25,2396,0,1,-5
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MT12-pos_B,79.086301,1,79.086301,1,precursor,16.12,1043,0,1,0.4
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MT12-pos_C,79.086301,1,79.086301,1,precursor,7.63,2436,0,1,-1.2
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MT36-pos_A,79.086301,1,79.086301,1,precursor,7.57,89948,0,1,0.9
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MT36-pos_B,79.086301,1,79.086301,1,precursor,7.58,30909,0,1,1.2
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MT36-pos_C,79.086301,1,79.086301,1,precursor,7.61,70514,0,1,0.6
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MT4-pos_A,79.086301,1,79.086301,1,precursor,6.48,1243,0,1,-2.3
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MT4-pos_B,79.086301,1,79.086301,1,precursor,4.89,1158,0,1,-4.9
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MT4-pos_C,79.086301,1,79.086301,1,precursor,7.58,1632,0,1,0
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MT50-pos_A,79.086301,1,79.086301,1,precursor,7.58,88235,0,1,0.4
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MT50-pos_B,79.086301,1,79.086301,1,precursor,7.53,3848,0,1,-0.1
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MT50-pos_C,79.086301,1,79.086301,1,precursor,7.49,8884,0,1,-0.3
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MT8-pos_A,79.086301,1,79.086301,1,precursor,11.41,1700,0,1,1.6
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MT8-pos_B,79.086301,1,79.086301,1,precursor,6.28,3362,0,1,0.6
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MT8-pos_C,79.086301,1,79.086301,1,precursor,7.62,3435,0,1,0.2
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MTlong-pos_A,79.086301,1,79.086301,1,precursor,7.65,120796,0,1,1.3
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MTlong-pos_B,79.086301,1,79.086301,1,precursor,7.54,142511,0,1,0.6
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate1MTlong-pos_C,79.086301,1,79.086301,1,precursor,7.59,417165,0,1,0.2
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate2MT0-pos_A,79.086301,1,79.086301,1,precursor,10.08,1432,0,1,-0.1
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate2MT0-pos_B,79.086301,1,79.086301,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate2MT0-pos_C,79.086301,1,79.086301,1,precursor,9.88,1041,0,1,-1.1
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate2MT12-pos_A,79.086301,1,79.086301,1,precursor,9.13,1568,0,1,-7.1
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate2MT12-pos_B,79.086301,1,79.086301,1,precursor,5.5,1261,0,1,-3.8
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate2MT12-pos_C,79.086301,1,79.086301,1,precursor,7.33,1203,0,1,3.2
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate2MT24-pos_A,79.086301,1,79.086301,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate2MT24-pos_B,79.086301,1,79.086301,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate2MT24-pos_C,79.086301,1,79.086301,1,precursor,16.52,1121,0,1,0.1
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate2MT48-pos_A,79.086301,1,79.086301,1,precursor,7.57,2392,0,1,1.7
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate2MT48-pos_B,79.086301,1,79.086301,1,precursor,7.68,1765,0,1,0.3
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate2MT48-pos_C,79.086301,1,79.086301,1,precursor,6.88,1212,0,1,-4.2
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate2MT5-pos_A,79.086301,1,79.086301,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate2MT5-pos_B,79.086301,1,79.086301,1,precursor,6.01,1953,0,1,5.1
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate2MT5-pos_C,79.086301,1,79.086301,1,precursor,8.41,955,0,1,-1.5
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate2MTlong-pos_A,79.086301,1,79.086301,1,precursor,7.52,2915,0,1,0.4
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate2MTlong-pos_B,79.086301,1,79.086301,1,precursor,9.85,1168,0,1,0.6
Trimethylamine N-oxide_13C-3 15N-0,Trimethylamine N-oxide,200605_Smp_GBTFate2MTlong-pos_C,79.086301,1,79.086301,1,precursor,7.46,1550,0,1,-0.4
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Std_4uMStdsMix1InH2O_1,80.083337,1,80.083337,1,precursor,10.37,9947,0,1,1.3
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Std_4uMStdsMix1InH2O_2,80.083337,1,80.083337,1,precursor,5.97,8883,0,1,0
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Std_4uMStdsMix1InMatrix_1,80.083337,1,80.083337,1,precursor,7.55,6864897,0,1,1.2
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Std_4uMStdsMix1InMatrix_2,80.083337,1,80.083337,1,precursor,7.51,8444798,0,1,0.7
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Std_4uMStdsMix2InH2O_1,80.083337,1,80.083337,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Std_4uMStdsMix2InH2O_2,80.083337,1,80.083337,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Std_4uMStdsMix2InMatrix_1,80.083337,1,80.083337,1,precursor,7.59,8422724,0,1,1.3
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Std_4uMStdsMix2InMatrix_2,80.083337,1,80.083337,1,precursor,7.53,10769013,0,1,0.7
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Std_H2OinMatrix_1,80.083337,1,80.083337,1,precursor,7.52,7392846,0,1,1.6
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Std_H2OinMatrix_2,80.083337,1,80.083337,1,precursor,7.51,9708930,0,1,0.1
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Full1,80.083337,1,80.083337,1,precursor,7.56,11184748,0,1,1.4
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Full2,80.083337,1,80.083337,1,precursor,7.58,11654561,0,1,2.1
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Full3,80.083337,1,80.083337,1,precursor,7.54,12914820,57911,1,1.1
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Full4,80.083337,1,80.083337,1,precursor,7.57,13920147,61954,1,-0.3
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Full5,80.083337,1,80.083337,1,precursor,7.56,14468977,0,1,0.1
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Full6pos,80.083337,1,80.083337,1,precursor,7.56,10958362,109338,1,-0.3
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Half1,80.083337,1,80.083337,1,precursor,7.59,5683476,0,1,1.8
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Half2,80.083337,1,80.083337,1,precursor,7.58,5552422,0,1,1.5
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Half3,80.083337,1,80.083337,1,precursor,7.6,6548403,0,1,1.2
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Half4,80.083337,1,80.083337,1,precursor,7.54,6802396,0,1,-0.2
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Half5,80.083337,1,80.083337,1,precursor,7.52,6810480,0,1,0.6
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Poo_TruePooGBT_Half6pos,80.083337,1,80.083337,1,precursor,7.53,5216132,0,1,-0.1
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Poo_QC2_1,80.083337,1,80.083337,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Poo_QC2_2,80.083337,1,80.083337,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Poo_QC2_3,80.083337,1,80.083337,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Poo_QC2_4,80.083337,1,80.083337,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Poo_QC2_5,80.083337,1,80.083337,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Blk_GBTFate1MBlk-pos_A,80.083337,1,80.083337,1,precursor,7.51,8190,0,1,0.4
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Blk_GBTFate1MBlk-pos_B,80.083337,1,80.083337,1,precursor,7.55,1448,0,1,0.3
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT0-pos_A,80.083337,1,80.083337,1,precursor,7.56,2004,0,1,-1.5
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT0-pos_B,80.083337,1,80.083337,1,precursor,7.62,3459,0,1,0.3
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT0-pos_C,80.083337,1,80.083337,1,precursor,7.48,2015,0,1,-0.1
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT12-pos_A,80.083337,1,80.083337,1,precursor,7.58,3528965,0,1,-0.9
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT12-pos_B,80.083337,1,80.083337,1,precursor,7.61,2849872,0,1,1.4
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT12-pos_C,80.083337,1,80.083337,1,precursor,7.58,2864228,0,1,-0.9
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT36-pos_A,80.083337,1,80.083337,1,precursor,7.6,28328292,0,1,0.8
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT36-pos_B,80.083337,1,80.083337,1,precursor,7.57,22193094,0,1,1.8
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT36-pos_C,80.083337,1,80.083337,1,precursor,7.61,41229012,0,1,0.6
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT4-pos_A,80.083337,1,80.083337,1,precursor,7.6,666085,0,1,0.5
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT4-pos_B,80.083337,1,80.083337,1,precursor,7.62,1719072,0,1,1.3
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT4-pos_C,80.083337,1,80.083337,1,precursor,7.57,1356778,0,1,0
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT50-pos_A,80.083337,1,80.083337,1,precursor,7.6,40552044,559936,1,0.4
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT50-pos_B,80.083337,1,80.083337,1,precursor,7.59,6199763,0,1,0.4
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT50-pos_C,80.083337,1,80.083337,1,precursor,7.54,15652333,0,1,-0.7
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT8-pos_A,80.083337,1,80.083337,1,precursor,7.55,1344877,0,1,-1.1
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT8-pos_B,80.083337,1,80.083337,1,precursor,7.63,2327257,0,1,1.1
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MT8-pos_C,80.083337,1,80.083337,1,precursor,7.59,4193048,0,1,0.5
Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,200605_Smp_GBTFate1MTlong-pos_A,80.083337,1,80.083337,1,precursor,7.62,44789420,0,1,1.5
