Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT..min.,Column,Blk.Max.Area,Area.less.blk
Xanthine,200612_Smp_GBTFate2MT5-pos_A,Xanthine_13C-3 15N-2,4.64,NA,0,4394,CyanoAq,2,3,200612,Smp,GBTFate2MT5,pos,A,5,Fate2,NA,ok,ok,bad RT,something is wrong,5029,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT5-pos_B,Xanthine_13C-3 15N-2,0.7,NA,0,23807,CyanoAq,2,3,200612,Smp,GBTFate2MT5,pos,B,5,Fate2,NA,ok,ok,bad RT,something is wrong,26193,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT5-pos_C,Xanthine_13C-3 15N-2,1.02,NA,0,3281,CyanoAq,2,3,200612,Smp,GBTFate2MT5,pos,C,5,Fate2,NA,ok,ok,ok,NA,5033,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MTlong-pos_A,Xanthine_13C-3 15N-2,1.24,NA,0,3487,CyanoAq,2,3,200612,Smp,GBTFate2MTlong,pos,A,96,Fate2,NA,ok,ok,ok,NA,6159,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MTlong-pos_B,Xanthine_13C-3 15N-2,0.92,NA,0,15194,CyanoAq,2,3,200612,Smp,GBTFate2MTlong,pos,B,96,Fate2,NA,ok,ok,ok,NA,19474,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MTlong-pos_C,Xanthine_13C-3 15N-2,0.92,NA,0,18731,CyanoAq,2,3,200612,Smp,GBTFate2MTlong,pos,C,96,Fate2,NA,ok,ok,ok,NA,28588,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT8-pos_A,Xanthine_13C-3 15N-2,1.21,NA,0,5619,CyanoAq,2,3,200612,Smp,GBTFate1MT8,pos,A,8,Fate1,NA,ok,ok,ok,NA,6311,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT8-pos_B,Xanthine_13C-3 15N-2,0.71,NA,0,20521,CyanoAq,2,3,200612,Smp,GBTFate1MT8,pos,B,8,Fate1,NA,ok,ok,bad RT,something is wrong,20240,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT8-pos_C,Xanthine_13C-3 15N-2,1.11,NA,0,2366,CyanoAq,2,3,200612,Smp,GBTFate1MT8,pos,C,8,Fate1,NA,ok,ok,ok,NA,2299,NA,NA,NA,NA,NA
Xanthine,200612_Blk_GBTFate1MBlk-pos_A,Xanthine_13C-4 15N-2,0.91,NA,0,8126,CyanoAq,2,4,200612,Blk,GBTFate1MBlk,pos,A,NA,Fate1,NA,ok,ok,ok,NA,15693,NA,NA,NA,NA,NA
Xanthine,200612_Blk_GBTFate1MBlk-pos_B,Xanthine_13C-4 15N-2,0.67,NA,0,16385,CyanoAq,2,4,200612,Blk,GBTFate1MBlk,pos,B,NA,Fate1,NA,ok,ok,bad RT,something is wrong,13461,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT0-pos_A,Xanthine_13C-4 15N-2,0.89,NA,0,7090,CyanoAq,2,4,200612,Smp,GBTFate1MT0,pos,A,0,Fate1,NA,ok,ok,ok,NA,11354,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT0-pos_B,Xanthine_13C-4 15N-2,0.83,NA,0,9441,CyanoAq,2,4,200612,Smp,GBTFate1MT0,pos,B,0,Fate1,NA,ok,ok,ok,NA,10571,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT0-pos_C,Xanthine_13C-4 15N-2,0.86,NA,0,11350,CyanoAq,2,4,200612,Smp,GBTFate1MT0,pos,C,0,Fate1,NA,ok,ok,ok,NA,9943,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT12-pos_A,Xanthine_13C-4 15N-2,0.89,NA,0,9525,CyanoAq,2,4,200612,Smp,GBTFate1MT12,pos,A,12,Fate1,NA,ok,ok,ok,NA,17491,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT12-pos_B,Xanthine_13C-4 15N-2,0.83,NA,0,4882,CyanoAq,2,4,200612,Smp,GBTFate1MT12,pos,B,12,Fate1,NA,ok,ok,ok,NA,12370,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT12-pos_C,Xanthine_13C-4 15N-2,0.87,NA,0,7332,CyanoAq,2,4,200612,Smp,GBTFate1MT12,pos,C,12,Fate1,NA,ok,ok,ok,NA,15448,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT36-pos_A,Xanthine_13C-4 15N-2,0.9,NA,0,9222,CyanoAq,2,4,200612,Smp,GBTFate1MT36,pos,A,36,Fate1,NA,ok,ok,ok,NA,18127,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT36-pos_B,Xanthine_13C-4 15N-2,1.13,NA,0,3192,CyanoAq,2,4,200612,Smp,GBTFate1MT36,pos,B,36,Fate1,NA,ok,ok,ok,NA,2956,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT36-pos_C,Xanthine_13C-4 15N-2,0.82,NA,0,5738,CyanoAq,2,4,200612,Smp,GBTFate1MT36,pos,C,36,Fate1,NA,ok,ok,bad RT,something is wrong,5847,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT4-pos_A,Xanthine_13C-4 15N-2,0.79,NA,0,15527,CyanoAq,2,4,200612,Smp,GBTFate1MT4,pos,A,4,Fate1,NA,ok,ok,bad RT,something is wrong,26105,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT4-pos_B,Xanthine_13C-4 15N-2,0.9,NA,0,8797,CyanoAq,2,4,200612,Smp,GBTFate1MT4,pos,B,4,Fate1,NA,ok,ok,ok,NA,10595,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT4-pos_C,Xanthine_13C-4 15N-2,0.84,NA,0,9289,CyanoAq,2,4,200612,Smp,GBTFate1MT4,pos,C,4,Fate1,NA,ok,ok,ok,NA,10685,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT50-pos_A,Xanthine_13C-4 15N-2,0.77,NA,0,17771,CyanoAq,2,4,200612,Smp,GBTFate1MT50,pos,A,50,Fate1,NA,ok,ok,bad RT,something is wrong,16134,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT50-pos_B,Xanthine_13C-4 15N-2,0.9,NA,0,6771,CyanoAq,2,4,200612,Smp,GBTFate1MT50,pos,B,50,Fate1,NA,ok,ok,ok,NA,13456,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT50-pos_C,Xanthine_13C-4 15N-2,0.87,NA,0,4500,CyanoAq,2,4,200612,Smp,GBTFate1MT50,pos,C,50,Fate1,NA,ok,ok,ok,NA,8096,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MTlong-pos_A,Xanthine_13C-4 15N-2,0.8,NA,0,10005,CyanoAq,2,4,200612,Smp,GBTFate1MTlong,pos,A,96,Fate1,NA,ok,ok,bad RT,something is wrong,6593,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MTlong-pos_B,Xanthine_13C-4 15N-2,0.85,NA,0,6043,CyanoAq,2,4,200612,Smp,GBTFate1MTlong,pos,B,96,Fate1,NA,ok,ok,ok,NA,5825,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MTlong-pos_C,Xanthine_13C-4 15N-2,0.9,NA,0,5206,CyanoAq,2,4,200612,Smp,GBTFate1MTlong,pos,C,96,Fate1,NA,ok,ok,ok,NA,8984,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT0-pos_A,Xanthine_13C-4 15N-2,0.85,NA,0,9814,CyanoAq,2,4,200612,Smp,GBTFate2MT0,pos,A,0,Fate2,NA,ok,ok,ok,NA,41553,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT0-pos_B,Xanthine_13C-4 15N-2,0.8,NA,0,9073,CyanoAq,2,4,200612,Smp,GBTFate2MT0,pos,B,0,Fate2,NA,ok,ok,bad RT,something is wrong,10990,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT0-pos_C,Xanthine_13C-4 15N-2,0.84,NA,0,6945,CyanoAq,2,4,200612,Smp,GBTFate2MT0,pos,C,0,Fate2,NA,ok,ok,ok,NA,13626,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT12-pos_A,Xanthine_13C-4 15N-2,1.08,NA,0,7633,CyanoAq,2,4,200612,Smp,GBTFate2MT12,pos,A,12,Fate2,NA,ok,ok,ok,NA,6376,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT12-pos_B,Xanthine_13C-4 15N-2,1.28,NA,0,7450,CyanoAq,2,4,200612,Smp,GBTFate2MT12,pos,B,12,Fate2,NA,ok,ok,ok,NA,6454,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT12-pos_C,Xanthine_13C-4 15N-2,0.89,NA,0,5046,CyanoAq,2,4,200612,Smp,GBTFate2MT12,pos,C,12,Fate2,NA,ok,ok,ok,NA,4928,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT24-pos_A,Xanthine_13C-4 15N-2,0.66,NA,0,15298,CyanoAq,2,4,200612,Smp,GBTFate2MT24,pos,A,24,Fate2,NA,ok,ok,bad RT,something is wrong,11385,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT24-pos_B,Xanthine_13C-4 15N-2,0.99,NA,0,4153,CyanoAq,2,4,200612,Smp,GBTFate2MT24,pos,B,24,Fate2,NA,ok,ok,ok,NA,5603,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT24-pos_C,Xanthine_13C-4 15N-2,0.9,NA,0,9860,CyanoAq,2,4,200612,Smp,GBTFate2MT24,pos,C,24,Fate2,NA,ok,ok,ok,NA,14032,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT48-pos_A,Xanthine_13C-4 15N-2,0.9,NA,0,4726,CyanoAq,2,4,200612,Smp,GBTFate2MT48,pos,A,48,Fate2,NA,ok,ok,ok,NA,5606,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT48-pos_B,Xanthine_13C-4 15N-2,0.9,NA,0,9285,CyanoAq,2,4,200612,Smp,GBTFate2MT48,pos,B,48,Fate2,NA,ok,ok,ok,NA,10810,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT48-pos_C,Xanthine_13C-4 15N-2,0.77,NA,0,12336,CyanoAq,2,4,200612,Smp,GBTFate2MT48,pos,C,48,Fate2,NA,ok,ok,bad RT,something is wrong,11050,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT5-pos_A,Xanthine_13C-4 15N-2,0.9,NA,0,13217,CyanoAq,2,4,200612,Smp,GBTFate2MT5,pos,A,5,Fate2,NA,ok,ok,ok,NA,41204,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT5-pos_B,Xanthine_13C-4 15N-2,0.9,NA,0,5990,CyanoAq,2,4,200612,Smp,GBTFate2MT5,pos,B,5,Fate2,NA,ok,ok,ok,NA,5981,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT5-pos_C,Xanthine_13C-4 15N-2,0.89,NA,0,8808,CyanoAq,2,4,200612,Smp,GBTFate2MT5,pos,C,5,Fate2,NA,ok,ok,ok,NA,13023,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MTlong-pos_A,Xanthine_13C-4 15N-2,0.92,NA,0,5948,CyanoAq,2,4,200612,Smp,GBTFate2MTlong,pos,A,96,Fate2,NA,ok,ok,ok,NA,11441,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MTlong-pos_B,Xanthine_13C-4 15N-2,0.89,NA,0,6226,CyanoAq,2,4,200612,Smp,GBTFate2MTlong,pos,B,96,Fate2,NA,ok,ok,ok,NA,13347,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MTlong-pos_C,Xanthine_13C-4 15N-2,1.12,NA,0,2527,CyanoAq,2,4,200612,Smp,GBTFate2MTlong,pos,C,96,Fate2,NA,ok,ok,ok,NA,1559,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT8-pos_A,Xanthine_13C-4 15N-2,0.92,NA,0,7253,CyanoAq,2,4,200612,Smp,GBTFate1MT8,pos,A,8,Fate1,NA,ok,ok,ok,NA,14973,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT8-pos_B,Xanthine_13C-4 15N-2,0.91,NA,0,13041,CyanoAq,2,4,200612,Smp,GBTFate1MT8,pos,B,8,Fate1,NA,ok,ok,ok,NA,29414,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT8-pos_C,Xanthine_13C-4 15N-2,0.83,NA,0,8884,CyanoAq,2,4,200612,Smp,GBTFate1MT8,pos,C,8,Fate1,NA,ok,ok,ok,NA,10611,NA,NA,NA,NA,NA
Xanthine,200612_Blk_GBTFate1MBlk-pos_A,Xanthine_13C-5 15N-2,1.94,NA,0,2920,CyanoAq,2,5,200612,Blk,GBTFate1MBlk,pos,A,NA,Fate1,NA,ok,ok,bad RT,something is wrong,2769,NA,NA,NA,NA,NA
Xanthine,200612_Blk_GBTFate1MBlk-pos_B,Xanthine_13C-5 15N-2,0.98,NA,0,2500,CyanoAq,2,5,200612,Blk,GBTFate1MBlk,pos,B,NA,Fate1,NA,ok,ok,ok,NA,2148,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT0-pos_A,Xanthine_13C-5 15N-2,0.75,NA,0,15575,CyanoAq,2,5,200612,Smp,GBTFate1MT0,pos,A,0,Fate1,NA,ok,ok,bad RT,something is wrong,28166,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT0-pos_B,Xanthine_13C-5 15N-2,1.03,NA,0,3669,CyanoAq,2,5,200612,Smp,GBTFate1MT0,pos,B,0,Fate1,NA,ok,ok,ok,NA,2830,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT0-pos_C,Xanthine_13C-5 15N-2,0.88,NA,0,4698,CyanoAq,2,5,200612,Smp,GBTFate1MT0,pos,C,0,Fate1,NA,ok,ok,ok,NA,4700,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT12-pos_A,Xanthine_13C-5 15N-2,1.52,NA,0,2570,CyanoAq,2,5,200612,Smp,GBTFate1MT12,pos,A,12,Fate1,NA,ok,ok,bad RT,something is wrong,2088,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT12-pos_B,Xanthine_13C-5 15N-2,0.76,NA,0,26368,CyanoAq,2,5,200612,Smp,GBTFate1MT12,pos,B,12,Fate1,NA,ok,ok,bad RT,something is wrong,64818,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT12-pos_C,Xanthine_13C-5 15N-2,0.77,NA,0,57609,CyanoAq,2,5,200612,Smp,GBTFate1MT12,pos,C,12,Fate1,NA,ok,ok,bad RT,something is wrong,93407,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT36-pos_A,Xanthine_13C-5 15N-2,0.86,NA,0,15333,CyanoAq,2,5,200612,Smp,GBTFate1MT36,pos,A,36,Fate1,NA,ok,ok,ok,NA,36307,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT36-pos_B,Xanthine_13C-5 15N-2,0.8,NA,0,9506,CyanoAq,2,5,200612,Smp,GBTFate1MT36,pos,B,36,Fate1,NA,ok,ok,bad RT,something is wrong,10626,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT36-pos_C,Xanthine_13C-5 15N-2,0.8,NA,0,10299,CyanoAq,2,5,200612,Smp,GBTFate1MT36,pos,C,36,Fate1,NA,ok,ok,bad RT,something is wrong,8650,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT4-pos_A,Xanthine_13C-5 15N-2,1.02,NA,0,3937,CyanoAq,2,5,200612,Smp,GBTFate1MT4,pos,A,4,Fate1,NA,ok,ok,ok,NA,4429,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT4-pos_B,Xanthine_13C-5 15N-2,0.88,NA,0,5197,CyanoAq,2,5,200612,Smp,GBTFate1MT4,pos,B,4,Fate1,NA,ok,ok,ok,NA,5763,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT4-pos_C,Xanthine_13C-5 15N-2,0.78,NA,0,8141,CyanoAq,2,5,200612,Smp,GBTFate1MT4,pos,C,4,Fate1,NA,ok,ok,bad RT,something is wrong,10909,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT50-pos_A,Xanthine_13C-5 15N-2,0.87,NA,0,10731,CyanoAq,2,5,200612,Smp,GBTFate1MT50,pos,A,50,Fate1,NA,ok,ok,ok,NA,16896,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT50-pos_B,Xanthine_13C-5 15N-2,0.86,NA,0,8572,CyanoAq,2,5,200612,Smp,GBTFate1MT50,pos,B,50,Fate1,NA,ok,ok,ok,NA,14683,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT50-pos_C,Xanthine_13C-5 15N-2,0.85,NA,0,9049,CyanoAq,2,5,200612,Smp,GBTFate1MT50,pos,C,50,Fate1,NA,ok,ok,ok,NA,15630,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MTlong-pos_A,Xanthine_13C-5 15N-2,0.87,NA,0,14418,CyanoAq,2,5,200612,Smp,GBTFate1MTlong,pos,A,96,Fate1,NA,ok,ok,ok,NA,23732,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MTlong-pos_B,Xanthine_13C-5 15N-2,0.87,NA,0,16511,CyanoAq,2,5,200612,Smp,GBTFate1MTlong,pos,B,96,Fate1,NA,ok,ok,ok,NA,36418,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MTlong-pos_C,Xanthine_13C-5 15N-2,0.87,NA,0,19023,CyanoAq,2,5,200612,Smp,GBTFate1MTlong,pos,C,96,Fate1,NA,ok,ok,ok,NA,71615,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT0-pos_A,Xanthine_13C-5 15N-2,0.87,NA,0,13900,CyanoAq,2,5,200612,Smp,GBTFate2MT0,pos,A,0,Fate2,NA,ok,ok,ok,NA,29987,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT0-pos_B,Xanthine_13C-5 15N-2,0.76,NA,0,53720,CyanoAq,2,5,200612,Smp,GBTFate2MT0,pos,B,0,Fate2,NA,ok,ok,bad RT,something is wrong,135819,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT0-pos_C,Xanthine_13C-5 15N-2,0.87,NA,0,15052,CyanoAq,2,5,200612,Smp,GBTFate2MT0,pos,C,0,Fate2,NA,ok,ok,ok,NA,31060,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT12-pos_A,Xanthine_13C-5 15N-2,0.87,NA,0,15156,CyanoAq,2,5,200612,Smp,GBTFate2MT12,pos,A,12,Fate2,NA,ok,ok,ok,NA,32231,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT12-pos_B,Xanthine_13C-5 15N-2,0.77,NA,0,76006,CyanoAq,2,5,200612,Smp,GBTFate2MT12,pos,B,12,Fate2,NA,ok,ok,bad RT,something is wrong,145696,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT12-pos_C,Xanthine_13C-5 15N-2,0.87,NA,0,27642,CyanoAq,2,5,200612,Smp,GBTFate2MT12,pos,C,12,Fate2,NA,ok,ok,ok,NA,67009,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT24-pos_A,Xanthine_13C-5 15N-2,0.88,NA,0,25119,CyanoAq,2,5,200612,Smp,GBTFate2MT24,pos,A,24,Fate2,NA,ok,ok,ok,NA,59504,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT24-pos_B,Xanthine_13C-5 15N-2,0.8,NA,0,23900,CyanoAq,2,5,200612,Smp,GBTFate2MT24,pos,B,24,Fate2,NA,ok,ok,bad RT,something is wrong,40297,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT24-pos_C,Xanthine_13C-5 15N-2,0.77,NA,0,18826,CyanoAq,2,5,200612,Smp,GBTFate2MT24,pos,C,24,Fate2,NA,ok,ok,bad RT,something is wrong,38630,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT48-pos_A,Xanthine_13C-5 15N-2,0.76,NA,0,19471,CyanoAq,2,5,200612,Smp,GBTFate2MT48,pos,A,48,Fate2,NA,ok,ok,bad RT,something is wrong,41640,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT48-pos_B,Xanthine_13C-5 15N-2,0.87,NA,0,12681,CyanoAq,2,5,200612,Smp,GBTFate2MT48,pos,B,48,Fate2,NA,ok,ok,ok,NA,28636,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT48-pos_C,Xanthine_13C-5 15N-2,0.89,NA,0,18682,CyanoAq,2,5,200612,Smp,GBTFate2MT48,pos,C,48,Fate2,NA,ok,ok,ok,NA,33672,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT5-pos_A,Xanthine_13C-5 15N-2,0.87,NA,0,19501,CyanoAq,2,5,200612,Smp,GBTFate2MT5,pos,A,5,Fate2,NA,ok,ok,ok,NA,40675,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT5-pos_B,Xanthine_13C-5 15N-2,0.87,NA,0,15114,CyanoAq,2,5,200612,Smp,GBTFate2MT5,pos,B,5,Fate2,NA,ok,ok,ok,NA,16763,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MT5-pos_C,Xanthine_13C-5 15N-2,0.87,NA,0,5696,CyanoAq,2,5,200612,Smp,GBTFate2MT5,pos,C,5,Fate2,NA,ok,ok,ok,NA,9173,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MTlong-pos_A,Xanthine_13C-5 15N-2,0.86,NA,0,13018,CyanoAq,2,5,200612,Smp,GBTFate2MTlong,pos,A,96,Fate2,NA,ok,ok,ok,NA,42517,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MTlong-pos_B,Xanthine_13C-5 15N-2,0.76,NA,0,13389,CyanoAq,2,5,200612,Smp,GBTFate2MTlong,pos,B,96,Fate2,NA,ok,ok,bad RT,something is wrong,17491,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate2MTlong-pos_C,Xanthine_13C-5 15N-2,0.87,NA,0,18170,CyanoAq,2,5,200612,Smp,GBTFate2MTlong,pos,C,96,Fate2,NA,ok,ok,ok,NA,28999,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT8-pos_A,Xanthine_13C-5 15N-2,1.65,NA,0,2402,CyanoAq,2,5,200612,Smp,GBTFate1MT8,pos,A,8,Fate1,NA,ok,ok,bad RT,something is wrong,2542,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT8-pos_B,Xanthine_13C-5 15N-2,0.88,NA,0,13659,CyanoAq,2,5,200612,Smp,GBTFate1MT8,pos,B,8,Fate1,NA,ok,ok,ok,NA,27154,NA,NA,NA,NA,NA
Xanthine,200612_Smp_GBTFate1MT8-pos_C,Xanthine_13C-5 15N-2,1.15,NA,0,3584,CyanoAq,2,5,200612,Smp,GBTFate1MT8,pos,C,8,Fate1,NA,ok,ok,ok,NA,3883,NA,NA,NA,NA,NA
Butyrylcarnitine,200612_Poo_QC2_1,Butyrylcarnitine_13C-0 15N-0,1.37,793123,0,267526,CyanoAq,0,0,200612,Poo,QC2,1,NA,NA,,ok,ok,ok,ok,all ok,793123,232.154884,1.34,RP,24174,768949
Butyrylcarnitine,200612_Poo_QC2_2,Butyrylcarnitine_13C-0 15N-0,1.37,856117,0,268529,CyanoAq,0,0,200612,Poo,QC2,2,NA,NA,,ok,ok,ok,ok,all ok,856117,232.154884,1.34,RP,24174,831943
Butyrylcarnitine,200612_Poo_QC2_3,Butyrylcarnitine_13C-0 15N-0,1.38,805213,0,264961,CyanoAq,0,0,200612,Poo,QC2,3,NA,NA,,ok,ok,ok,ok,all ok,805213,232.154884,1.34,RP,24174,781039
Butyrylcarnitine,200612_Poo_QC2_4,Butyrylcarnitine_13C-0 15N-0,1.38,783162,0,272636,CyanoAq,0,0,200612,Poo,QC2,4,NA,NA,,ok,ok,ok,ok,all ok,783162,232.154884,1.34,RP,24174,758988
Butyrylcarnitine,200612_Poo_QC2_5,Butyrylcarnitine_13C-0 15N-0,1.38,767225,3297,253658,CyanoAq,0,0,200612,Poo,QC2,5,NA,NA,,ok,ok,ok,ok,all ok,767225,232.154884,1.34,RP,24174,743051
Butyrylcarnitine,200612_Poo_TruePooGBT_Full1,Butyrylcarnitine_13C-0 15N-0,1.38,291843,0,67304,CyanoAq,0,0,200612,Poo,TruePooGBT,Full1,NA,NA,ePooG,ok,ok,ok,ok,all ok,291843,232.154884,1.34,RP,24174,267669
Butyrylcarnitine,200612_Poo_TruePooGBT_Full2,Butyrylcarnitine_13C-0 15N-0,1.36,288832,0,69257,CyanoAq,0,0,200612,Poo,TruePooGBT,Full2,NA,NA,ePooG,ok,ok,ok,ok,all ok,288832,232.154884,1.34,RP,24174,264658
Butyrylcarnitine,200612_Poo_TruePooGBT_Full3,Butyrylcarnitine_13C-0 15N-0,1.37,287596,0,70198,CyanoAq,0,0,200612,Poo,TruePooGBT,Full3,NA,NA,ePooG,ok,ok,ok,ok,all ok,287596,232.154884,1.34,RP,24174,263422
Butyrylcarnitine,200612_Poo_TruePooGBT_Full4,Butyrylcarnitine_13C-0 15N-0,1.36,252647,0,66408,CyanoAq,0,0,200612,Poo,TruePooGBT,Full4,NA,NA,ePooG,ok,ok,ok,ok,all ok,252647,232.154884,1.34,RP,24174,228473
Butyrylcarnitine,200612_Poo_TruePooGBT_Full5,Butyrylcarnitine_13C-0 15N-0,1.37,252696,0,59775,CyanoAq,0,0,200612,Poo,TruePooGBT,Full5,NA,NA,ePooG,ok,ok,ok,ok,all ok,252696,232.154884,1.34,RP,24174,228522
Butyrylcarnitine,200612_Poo_TruePooGBT_Half1,Butyrylcarnitine_13C-0 15N-0,1.36,157937,0,43402,CyanoAq,0,0,200612,Poo,TruePooGBT,Half1,NA,NA,ePooG,ok,ok,ok,ok,all ok,157937,232.154884,1.34,RP,24174,133763
Butyrylcarnitine,200612_Poo_TruePooGBT_Half2,Butyrylcarnitine_13C-0 15N-0,1.37,144078,0,34512,CyanoAq,0,0,200612,Poo,TruePooGBT,Half2,NA,NA,ePooG,ok,ok,ok,ok,all ok,144078,232.154884,1.34,RP,24174,119904
Butyrylcarnitine,200612_Poo_TruePooGBT_Half3,Butyrylcarnitine_13C-0 15N-0,1.37,149075,0,37134,CyanoAq,0,0,200612,Poo,TruePooGBT,Half3,NA,NA,ePooG,ok,ok,ok,ok,all ok,149075,232.154884,1.34,RP,24174,124901
Butyrylcarnitine,200612_Poo_TruePooGBT_Half4,Butyrylcarnitine_13C-0 15N-0,1.39,136950,0,31455,CyanoAq,0,0,200612,Poo,TruePooGBT,Half4,NA,NA,ePooG,ok,ok,ok,ok,all ok,136950,232.154884,1.34,RP,24174,112776
