Experiment,Timepoint,replicate,type,Protein Name,all.area,Conc.All.uM.in.vial,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,SampID,ionization,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT..min.,Column,Blk.Max.Area,Area.less.blk,Area.filled.w.background,MID,Conc.uM.in.vial,Time of day,Vol Filtered (L),Incubation time (hr),Time since last sample (hr),nM.in.sample
Fate2,48,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",106362968,1.2084617689838117,200605_Smp_GBTFate2MT48-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.7,106362968,0,1897192,HILICNeg,0,0,200605,GBTFate2MT48,IS,ok,ok,ok,ok,all ok,106362968,155.001422,10.67,HILIC,0,106362968,106362968,1,1.2084617689838117,900,2,51,26,0.29871563646921184
Fate2,48,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",106362968,1.2084617689838117,200605_Smp_GBTFate2MT48-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,GBTFate2MT48,IS,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,0,0,900,2,51,26,0
Fate2,48,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",72804464,1.2084617689838117,200605_Smp_GBTFate2MT48-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.75,72804464,0,1444922,HILICNeg,0,0,200605,GBTFate2MT48,neg,ok,ok,ok,ok,all ok,72804464,155.001422,10.67,HILIC,0,72804464,72804464,1,1.2084617689838117,900,2,51,26,0.29871563646921184
Fate2,48,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",72804464,1.2084617689838117,200605_Smp_GBTFate2MT48-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",8.17,NA,0,50922,HILICNeg,0,1,200605,GBTFate2MT48,neg,ok,ok,ok,bad RT,something is wrong,646935,156.004776,10.67,HILIC,0,NA,0,0,0,900,2,51,26,0
Fate2,48,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",112180008,1.4676620964298315,200605_Smp_GBTFate2MT48-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.79,112180008,0,2344698,HILICNeg,0,0,200605,GBTFate2MT48,IS,ok,ok,ok,ok,all ok,112180008,155.001422,10.67,HILIC,0,112180008,112180008,1,1.4676620964298315,900,2,51,26,0.36278650140950197
Fate2,48,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",112180008,1.4676620964298315,200605_Smp_GBTFate2MT48-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,GBTFate2MT48,IS,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,0,0,900,2,51,26,0
Fate2,48,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",67080765,1.4837048816976774,200605_Smp_GBTFate2MT48-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.88,66355444,0,1736021,HILICNeg,0,0,200605,GBTFate2MT48,neg,ok,ok,ok,ok,all ok,66355444,155.001422,10.67,HILIC,0,66355444,66355444,0.9891873475205597,1.4676620964298315,900,2,51,26,0.36278650140950197
Fate2,48,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",67080765,1.4837048816976774,200605_Smp_GBTFate2MT48-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",8.75,725321,0,59839,HILICNeg,0,1,200605,GBTFate2MT48,neg,ok,ok,ok,ok,all ok,725321,156.004776,10.67,HILIC,0,725321,725321,0.01081265247944027,0.016042785267846024,900,2,51,26,0.003965562614407966
Fate2,48,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",75199783,1.3613677534886242,200605_Smp_GBTFate2MT48-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.17,75018224,0,2545306,HILICNeg,0,0,200605,GBTFate2MT48,IS,ok,ok,ok,ok,all ok,75018224,155.001422,10.67,HILIC,0,75018224,75018224,0.9975856446287884,1.3580809279407946,900,2,51,26,0.3356994976412586
Fate2,48,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",75199783,1.3613677534886242,200605_Smp_GBTFate2MT48-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.29,181559,0,95801,HILICNeg,0,1,200605,GBTFate2MT48,IS,ok,ok,ok,ok,all ok,181559,156.004776,10.67,HILIC,0,181559,181559,0.002414355371211643,0.003286825547829588,900,2,51,26,8.124594510828365e-4
Fate2,48,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",40548038,1.369531031565709,200605_Smp_GBTFate2MT48-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.23,40209032,0,1771578,HILICNeg,0,0,200605,GBTFate2MT48,neg,ok,ok,ok,ok,all ok,40209032,155.001422,10.67,HILIC,0,40209032,40209032,0.9916393981874043,1.3580809279407946,900,2,51,26,0.3356994976412586
Fate2,48,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",40548038,1.369531031565709,200605_Smp_GBTFate2MT48-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.28,339006,0,64043,HILICNeg,0,1,200605,GBTFate2MT48,neg,ok,ok,ok,ok,all ok,339006,156.004776,10.67,HILIC,0,339006,339006,0.008360601812595717,0.011450103624914349,900,2,51,26,0.002830312948030495
Fate2,5,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",34983548,0.6364130349060971,200605_Smp_GBTFate2MT5-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.28,34983548,0,1058744,HILICNeg,0,0,200605,GBTFate2MT5,IS,ok,ok,ok,ok,all ok,34983548,155.001422,10.67,HILIC,0,34983548,34983548,1,0.6364130349060971,1300,2,6,5.75,0.15731281672165512
Fate2,5,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",34983548,0.6364130349060971,200605_Smp_GBTFate2MT5-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,GBTFate2MT5,IS,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,0,0,1300,2,6,5.75,0
Fate2,5,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",22997064,0.6403877328692293,200605_Smp_GBTFate2MT5-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.36,22854328,0,845812,HILICNeg,0,0,200605,GBTFate2MT5,neg,ok,ok,ok,ok,all ok,22854328,155.001422,10.67,HILIC,0,22854328,22854328,0.9937932946570919,0.6364130349060971,1300,2,6,5.75,0.15731281672165512
Fate2,5,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",22997064,0.6403877328692293,200605_Smp_GBTFate2MT5-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.38,142736,0,32032,HILICNeg,0,1,200605,GBTFate2MT5,neg,ok,ok,ok,ok,all ok,142736,156.004776,10.67,HILIC,0,142736,142736,0.006206705342908121,0.003974697963132264,1300,2,6,5.75,9.82492340513454e-4
Fate2,5,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",93880904,1.6774961041690226,200605_Smp_GBTFate2MT5-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.76,93880904,0,1776138,HILICNeg,0,0,200605,GBTFate2MT5,IS,ok,ok,ok,ok,all ok,93880904,155.001422,10.67,HILIC,0,93880904,93880904,1,1.6774961041690226,1300,2,6,5.75,0.4146546703358601
Fate2,5,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",93880904,1.6774961041690226,200605_Smp_GBTFate2MT5-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,GBTFate2MT5,IS,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,0,0,1300,2,6,5.75,0
Fate2,5,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",61033304,1.6774961041690226,200605_Smp_GBTFate2MT5-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.73,61033304,0,1421051,HILICNeg,0,0,200605,GBTFate2MT5,neg,ok,ok,ok,ok,all ok,61033304,155.001422,10.67,HILIC,0,61033304,61033304,1,1.6774961041690226,1300,2,6,5.75,0.4146546703358601
Fate2,5,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",61033304,1.6774961041690226,200605_Smp_GBTFate2MT5-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",8.1,NA,0,48356,HILICNeg,0,1,200605,GBTFate2MT5,neg,ok,ok,ok,bad RT,something is wrong,674774,156.004776,10.67,HILIC,0,NA,0,0,0,1300,2,6,5.75,0
Fate2,5,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",54440904,0.7517863438277678,200605_Smp_GBTFate2MT5-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.92,54440904,0,1312452,HILICNeg,0,0,200605,GBTFate2MT5,IS,ok,ok,ok,ok,all ok,54440904,155.001422,10.67,HILIC,0,54440904,54440904,1,0.7517863438277678,1300,2,6,5.75,0.1858315603763065
Fate2,5,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",54440904,0.7517863438277678,200605_Smp_GBTFate2MT5-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,GBTFate2MT5,IS,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,0,0,1300,2,6,5.75,0
Fate2,5,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",32672080,0.7602693108525578,200605_Smp_GBTFate2MT5-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.91,32307530,0,1043718,HILICNeg,0,0,200605,GBTFate2MT5,neg,ok,ok,ok,ok,all ok,32307530,155.001422,10.67,HILIC,0,32307530,32307530,0.9888421551367406,0.7517863438277678,1300,2,6,5.75,0.1858315603763065
Fate2,5,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",32672080,0.7602693108525578,200605_Smp_GBTFate2MT5-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",8.84,364550,0,42775,HILICNeg,0,1,200605,GBTFate2MT5,neg,ok,ok,ok,ok,all ok,364550,156.004776,10.67,HILIC,0,364550,364550,0.011157844863259395,0.008482967024789971,1300,2,6,5.75,0.002096876342301084
Fate2,96,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",46653524,0.7475010436657474,200605_Smp_GBTFate2MTlong-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.92,46653524,0,1289718,HILICNeg,0,0,200605,GBTFate2MTlong,IS,ok,ok,ok,ok,all ok,46653524,155.001422,10.67,HILIC,0,46653524,46653524,1,0.7475010436657474,1000,2,100,49,0.18477229131359058
Fate2,96,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",46653524,0.7475010436657474,200605_Smp_GBTFate2MTlong-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,GBTFate2MTlong,IS,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,0,0,1000,2,100,49,0
Fate2,96,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",29299021,0.7537415375358613,200605_Smp_GBTFate2MTlong-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.91,29056444,0,978303,HILICNeg,0,0,200605,GBTFate2MTlong,neg,ok,ok,ok,ok,all ok,29056444,155.001422,10.67,HILIC,0,29056444,29056444,0.9917206448638677,0.7475010436657474,1000,2,100,49,0.18477229131359058
Fate2,96,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",29299021,0.7537415375358613,200605_Smp_GBTFate2MTlong-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",8.89,242577,0,46134,HILICNeg,0,1,200605,GBTFate2MTlong,neg,ok,ok,ok,ok,all ok,242577,156.004776,10.67,HILIC,0,242577,242577,0.008279355136132364,0.006240493870113838,1000,2,100,49,0.001542566878107206
Fate2,96,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",68075424,0.9541454122269181,200605_Smp_GBTFate2MTlong-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.89,68075424,0,1287516,HILICNeg,0,0,200605,GBTFate2MTlong,IS,ok,ok,ok,ok,all ok,68075424,155.001422,10.67,HILIC,0,68075424,68075424,1,0.9541454122269181,1000,2,100,49,0.23585202396366445
Fate2,96,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",68075424,0.9541454122269181,200605_Smp_GBTFate2MTlong-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,GBTFate2MTlong,IS,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,0,0,1000,2,100,49,0
Fate2,96,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",39324816,0.9541454122269181,200605_Smp_GBTFate2MTlong-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.76,39324816,0,1073586,HILICNeg,0,0,200605,GBTFate2MTlong,neg,ok,ok,ok,ok,all ok,39324816,155.001422,10.67,HILIC,0,39324816,39324816,1,0.9541454122269181,1000,2,100,49,0.23585202396366445
Fate2,96,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",39324816,0.9541454122269181,200605_Smp_GBTFate2MTlong-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",7.94,NA,0,38906,HILICNeg,0,1,200605,GBTFate2MTlong,neg,ok,ok,ok,bad RT,something is wrong,287340,156.004776,10.67,HILIC,0,NA,0,0,0,1000,2,100,49,0
Fate2,96,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",54856096,0.7908840279093206,200605_Smp_GBTFate2MTlong-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.02,54856096,0,1246967,HILICNeg,0,0,200605,GBTFate2MTlong,IS,ok,ok,ok,ok,all ok,54856096,155.001422,10.67,HILIC,0,54856096,54856096,1,0.7908840279093206,1000,2,100,49,0.19549598657881193
Fate2,96,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",54856096,0.7908840279093206,200605_Smp_GBTFate2MTlong-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,GBTFate2MTlong,IS,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,0,0,1000,2,100,49,0
Fate2,96,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",35930104,0.7908840279093206,200605_Smp_GBTFate2MTlong-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.94,35930104,0,1018083,HILICNeg,0,0,200605,GBTFate2MTlong,neg,ok,ok,ok,ok,all ok,35930104,155.001422,10.67,HILIC,0,35930104,35930104,1,0.7908840279093206,1000,2,100,49,0.19549598657881193
Fate2,96,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",35930104,0.7908840279093206,200605_Smp_GBTFate2MTlong-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",8.47,NA,0,38108,HILICNeg,0,1,200605,GBTFate2MTlong,neg,ok,ok,ok,bad RT,something is wrong,385515,156.004776,10.67,HILIC,0,NA,0,0,0,1000,2,100,49,0
Fate1,0,A,Smp,Isethionic acid,198936294,4.4025457826369365,200605_Smp_GBTFate1MT0-IS_A,Isethionic acid_13C-0,6.5,201141264,0,4968073,HILICNeg,0,0,200605,GBTFate1MT0,IS,ok,ok,ok,ok,all ok,201141264,124.990857,7.2,HILIC,3105411,198035853,198035853,0.9954737218538916,4.382618635873746,900,2,0.5,0,1.083324891872845
Fate1,0,A,Smp,Isethionic acid,198936294,4.4025457826369365,200605_Smp_GBTFate1MT0-IS_A,Isethionic acid_13C-1,6.67,900441,444900,127321,HILICNeg,0,1,200605,GBTFate1MT0,IS,ok,ok,ok,ok,all ok,900441,125.994211,7.2,HILIC,0,900441,900441,0.004526278146108422,0.019927146763191364,900,2,0.5,0,0.00492572498457073
Fate1,0,A,Smp,Isethionic acid,125005485,4.382618635873746,200605_Smp_GBTFate1MT0-neg_A,Isethionic acid_13C-0,6.45,128110896,0,3295492,HILICNeg,0,0,200605,GBTFate1MT0,neg,ok,ok,ok,ok,all ok,128110896,124.990857,7.2,HILIC,3105411,125005485,125005485,1,4.382618635873746,900,2,0.5,0,1.083324891872845
Fate1,0,A,Smp,Isethionic acid,125005485,4.382618635873746,200605_Smp_GBTFate1MT0-neg_A,Isethionic acid_13C-1,6.87,NA,0,67769,HILICNeg,0,1,200605,GBTFate1MT0,neg,ok,ok,ok,bad RT,something is wrong,788640,125.994211,7.2,HILIC,0,NA,0,0,0,900,2,0.5,0,0
Fate1,0,B,Smp,Isethionic acid,166851915,4.321021264487817,200605_Smp_GBTFate1MT0-IS_B,Isethionic acid_13C-0,7.14,169362144,0,5116772,HILICNeg,0,0,200605,GBTFate1MT0,IS,ok,ok,ok,ok,all ok,169362144,124.990857,7.2,HILIC,3105411,166256733,166256733,0.9964328728261824,4.30560763211662,900,2,0.5,0,1.0642887985574667
Fate1,0,B,Smp,Isethionic acid,166851915,4.321021264487817,200605_Smp_GBTFate1MT0-IS_B,Isethionic acid_13C-1,7.25,595182,0,111219,HILICNeg,0,1,200605,GBTFate1MT0,IS,ok,ok,ok,ok,all ok,595182,125.994211,7.2,HILIC,0,595182,595182,0.0035671271738175734,0.015413632371198065,900,2,0.5,0,0.0038100444070618793
Fate1,0,B,Smp,Isethionic acid,140605308,4.346456568067534,200605_Smp_GBTFate1MT0-neg_B,Isethionic acid_13C-0,7.16,142389280,787907,4716399,HILICNeg,0,0,200605,GBTFate1MT0,neg,ok,ok,ok,ok,all ok,142389280,124.990857,7.2,HILIC,3105411,139283869,139283869,0.9906017843935166,4.30560763211662,900,2,0.5,0,1.0642887985574667
Fate1,0,B,Smp,Isethionic acid,140605308,4.346456568067534,200605_Smp_GBTFate1MT0-neg_B,Isethionic acid_13C-1,7.12,1321439,0,83305,HILICNeg,0,1,200605,GBTFate1MT0,neg,ok,ok,ok,ok,all ok,1321439,125.994211,7.2,HILIC,0,1321439,1321439,0.009398215606483363,0.04084893595091442,900,2,0.5,0,0.010097312314586698
Fate1,0,C,Smp,Isethionic acid,251271101,6.76491103852462,200605_Smp_GBTFate1MT0-IS_C,Isethionic acid_13C-0,6.21,254376512,0,5935957,HILICNeg,0,0,200605,GBTFate1MT0,IS,ok,ok,ok,ok,all ok,254376512,124.990857,7.2,HILIC,3105411,251271101,251271101,1,6.76491103852462,900,1.95,0.5,0,1.7150726255481428
Fate1,0,C,Smp,Isethionic acid,251271101,6.76491103852462,200605_Smp_GBTFate1MT0-IS_C,Isethionic acid_13C-1,6.57,NA,0,129367,HILICNeg,0,1,200605,GBTFate1MT0,IS,ok,ok,ok,bad RT,something is wrong,987076,125.994211,7.2,HILIC,0,NA,0,0,0,900,1.95,0.5,0,0
Fate1,0,C,Smp,Isethionic acid,220314872,6.831967936659791,200605_Smp_GBTFate1MT0-neg_C,Isethionic acid_13C-0,6.3,221257856,0,5575944,HILICNeg,0,0,200605,GBTFate1MT0,neg,ok,ok,ok,ok,all ok,221257856,124.990857,7.2,HILIC,3105411,218152445,218152445,0.9901848341858647,6.76491103852462,900,1.95,0.5,0,1.7150726255481428
Fate1,0,C,Smp,Isethionic acid,220314872,6.831967936659791,200605_Smp_GBTFate1MT0-neg_C,Isethionic acid_13C-1,6.32,2162427,0,125190,HILICNeg,0,1,200605,GBTFate1MT0,neg,ok,ok,ok,ok,all ok,2162427,125.994211,7.2,HILIC,0,2162427,2162427,0.009815165814135326,0.06705689813517184,900,1.95,0.5,0,0.017000585771322404
Fate1,12,A,Smp,Isethionic acid,226520051,6.600454093094388,200605_Smp_GBTFate1MT12-IS_A,Isethionic acid_13C-0,7.22,225293520,0,4657709,HILICNeg,0,0,200605,GBTFate1MT12,IS,ok,ok,ok,ok,all ok,225293520,124.990857,7.2,HILIC,3105411,222188109,222188109,0.9808761212048288,6.47422780902496,1930,2,12.5,3.5,1.6003427913535164
Fate1,12,A,Smp,Isethionic acid,226520051,6.600454093094388,200605_Smp_GBTFate1MT12-IS_A,Isethionic acid_13C-1,7.3,4331942,0,132787,HILICNeg,0,1,200605,GBTFate1MT12,IS,ok,ok,ok,ok,all ok,4331942,125.994211,7.2,HILIC,0,4331942,4331942,0.019123878795171207,0.12622628406942876,1930,2,12.5,3.5,0.03120145440484187
Fate1,12,A,Smp,Isethionic acid,201642273,6.544369390319351,200605_Smp_GBTFate1MT12-neg_A,Isethionic acid_13C-0,7.15,202586512,0,4459518,HILICNeg,0,0,200605,GBTFate1MT12,neg,ok,ok,ok,ok,all ok,202586512,124.990857,7.2,HILIC,3105411,199481101,199481101,0.9892821481932015,6.47422780902496,1930,2,12.5,3.5,1.6003427913535164
Fate1,12,A,Smp,Isethionic acid,201642273,6.544369390319351,200605_Smp_GBTFate1MT12-neg_A,Isethionic acid_13C-1,7.19,2161172,0,76298,HILICNeg,0,1,200605,GBTFate1MT12,neg,ok,ok,ok,ok,all ok,2161172,125.994211,7.2,HILIC,0,2161172,2161172,0.010717851806798469,0.07014158129439085,1930,2,12.5,3.5,0.017338063674889492
Fate1,12,B,Smp,Isethionic acid,135360786,3.5791034223567797,200605_Smp_GBTFate1MT12-IS_B,Isethionic acid_13C-0,7.27,137098784,0,4359264,HILICNeg,0,0,200605,GBTFate1MT12,IS,ok,ok,ok,ok,all ok,137098784,124.990857,7.2,HILIC,3105411,133993373,133993373,0.9898980122647928,3.5429473634810935,1930,2,12.5,3.5,0.8757693489543467
Fate1,12,B,Smp,Isethionic acid,135360786,3.5791034223567797,200605_Smp_GBTFate1MT12-IS_B,Isethionic acid_13C-1,7.27,1367413,0,111195,HILICNeg,0,1,200605,GBTFate1MT12,IS,ok,ok,ok,ok,all ok,1367413,125.994211,7.2,HILIC,0,1367413,1367413,0.010101987735207152,0.03615605887568613,1930,2,12.5,3.5,0.008937295673284605
Fate1,12,B,Smp,Isethionic acid,87902846,3.569453903433843,200605_Smp_GBTFate1MT12-neg_B,Isethionic acid_13C-0,7.2,90355496,0,3151438,HILICNeg,0,0,200605,GBTFate1MT12,neg,ok,ok,ok,ok,all ok,90355496,124.990857,7.2,HILIC,3105411,87250085,87250085,0.9925740629603733,3.5429473634810935,1930,2,12.5,3.5,0.8757693489543467
Fate1,12,B,Smp,Isethionic acid,87902846,3.569453903433843,200605_Smp_GBTFate1MT12-neg_B,Isethionic acid_13C-1,7.21,652761,0,72754,HILICNeg,0,1,200605,GBTFate1MT12,neg,ok,ok,ok,ok,all ok,652761,125.994211,7.2,HILIC,0,652761,652761,0.007425937039626681,0.026506539952749413,1930,2,12.5,3.5,0.006552063255786952
Fate1,12,C,Smp,Isethionic acid,219922247,6.00668326723913,200605_Smp_GBTFate1MT12-IS_C,Isethionic acid_13C-0,6.12,220731872,0,5336172,HILICNeg,0,0,200605,GBTFate1MT12,IS,ok,ok,ok,ok,all ok,220731872,124.990857,7.2,HILIC,3105411,217626461,217626461,0.9895609196826731,5.943979018171677,1930,2,12.5,3.5,1.469272360238463
Fate1,12,C,Smp,Isethionic acid,219922247,6.00668326723913,200605_Smp_GBTFate1MT12-IS_C,Isethionic acid_13C-1,6.15,2295786,0,144320,HILICNeg,0,1,200605,GBTFate1MT12,IS,ok,ok,ok,ok,all ok,2295786,125.994211,7.2,HILIC,0,2295786,2295786,0.010439080317326878,0.06270424906745271,1930,2,12.5,3.5,0.015499654312820079
Fate1,12,C,Smp,Isethionic acid,172340354,5.998244924822019,200605_Smp_GBTFate1MT12-neg_C,Isethionic acid_13C-0,6.11,173886608,117193,4159658,HILICNeg,0,0,200605,GBTFate1MT12,neg,ok,ok,ok,ok,all ok,173886608,124.990857,7.2,HILIC,3105411,170781197,170781197,0.9909530358745811,5.943979018171677,1930,2,12.5,3.5,1.469272360238463
Fate1,12,C,Smp,Isethionic acid,172340354,5.998244924822019,200605_Smp_GBTFate1MT12-neg_C,Isethionic acid_13C-1,6.24,1559157,0,82057,HILICNeg,0,1,200605,GBTFate1MT12,neg,ok,ok,ok,ok,all ok,1559157,125.994211,7.2,HILIC,0,1559157,1559157,0.009046964125418937,0.05426590665034101,1930,2,12.5,3.5,0.013413808578542297
Fate1,36,A,Smp,Isethionic acid,295375529,8.766781201683628,200605_Smp_GBTFate1MT36-IS_A,Isethionic acid_13C-0,7.24,293311904,0,9604791,HILICNeg,0,0,200605,GBTFate1MT36,IS,ok,ok,ok,ok,all ok,293311904,124.990857,7.2,HILIC,3105411,290206493,290206493,0.9825001210577603,8.613363591941061,1900,2,36,23.5,2.129108635079938
Fate1,36,A,Smp,Isethionic acid,295375529,8.766781201683628,200605_Smp_GBTFate1MT36-IS_A,Isethionic acid_13C-1,7.24,5169036,0,244919,HILICNeg,0,1,200605,GBTFate1MT36,IS,ok,ok,ok,ok,all ok,5169036,125.994211,7.2,HILIC,0,5169036,5169036,0.01749987894223966,0.15341760974256582,1900,2,36,23.5,0.037922787560232374
Fate1,36,A,Smp,Isethionic acid,237876804,8.713897820663266,200605_Smp_GBTFate1MT36-neg_A,Isethionic acid_13C-0,7.26,238237776,758337,8381861,HILICNeg,0,0,200605,GBTFate1MT36,neg,ok,ok,ok,ok,all ok,238237776,124.990857,7.2,HILIC,3105411,235132365,235132365,0.9884627716790747,8.613363591941061,1900,2,36,23.5,2.129108635079938
Fate1,36,A,Smp,Isethionic acid,237876804,8.713897820663266,200605_Smp_GBTFate1MT36-neg_A,Isethionic acid_13C-1,7.4,2744439,0,145026,HILICNeg,0,1,200605,GBTFate1MT36,neg,ok,ok,ok,ok,all ok,2744439,125.994211,7.2,HILIC,0,2744439,2744439,0.011537228320925314,0.10053422872220562,1900,2,36,23.5,0.024850720883746267
Fate1,36,B,Smp,Isethionic acid,229162567,6.782449522802694,200605_Smp_GBTFate1MT36-IS_B,Isethionic acid_13C-0,7.16,229566160,0,7067970,HILICNeg,0,0,200605,GBTFate1MT36,IS,ok,ok,ok,ok,all ok,229566160,124.990857,7.2,HILIC,3105411,226460749,226460749,0.98821003781128,6.702484699381949,1900,2,36,23.5,1.6567648512245594
Fate1,36,B,Smp,Isethionic acid,229162567,6.782449522802694,200605_Smp_GBTFate1MT36-IS_B,Isethionic acid_13C-1,7.2,2701818,0,194108,HILICNeg,0,1,200605,GBTFate1MT36,IS,ok,ok,ok,ok,all ok,2701818,125.994211,7.2,HILIC,0,2701818,2701818,0.01178996218871994,0.07996482342074536,1900,2,36,23.5,0.019766238151962642
Fate1,36,B,Smp,Isethionic acid,174849354,6.769738515381421,200605_Smp_GBTFate1MT36-neg_B,Isethionic acid_13C-0,7.22,176217728,0,5394201,HILICNeg,0,0,200605,GBTFate1MT36,neg,ok,ok,ok,ok,all ok,176217728,124.990857,7.2,HILIC,3105411,173112317,173112317,0.9900655223467397,6.702484699381949,1900,2,36,23.5,1.6567648512245594
