Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea
Trehalose,200605_Smp_GBTFate2MT24-IS_B,Trehalose_13C-0,12.72,1637405,0,219075,HILICNeg,0,0,200605,Smp,GBTFate2MT24,IS,B,24,Fate2,ok,ok,ok,ok,all ok,1637405
Trehalose,200605_Smp_GBTFate2MT24-IS_C,Trehalose_13C-0,12.78,1653804,0,192456,HILICNeg,0,0,200605,Smp,GBTFate2MT24,IS,C,24,Fate2,ok,ok,ok,ok,all ok,1653804
Trehalose,200605_Smp_GBTFate2MT48-IS_A,Trehalose_13C-0,12.72,4063132,0,458916,HILICNeg,0,0,200605,Smp,GBTFate2MT48,IS,A,48,Fate2,ok,ok,ok,ok,all ok,4063132
Trehalose,200605_Smp_GBTFate2MT48-IS_B,Trehalose_13C-0,12.72,5128135,0,518362,HILICNeg,0,0,200605,Smp,GBTFate2MT48,IS,B,48,Fate2,ok,ok,ok,ok,all ok,5128135
Trehalose,200605_Smp_GBTFate2MT48-IS_C,Trehalose_13C-0,12.75,2760974,0,281989,HILICNeg,0,0,200605,Smp,GBTFate2MT48,IS,C,48,Fate2,ok,ok,ok,ok,all ok,2760974
Trehalose,200605_Smp_GBTFate2MT5-IS_A,Trehalose_13C-0,12.81,202896,0,107248,HILICNeg,0,0,200605,Smp,GBTFate2MT5,IS,A,5,Fate2,ok,ok,ok,ok,all ok,202896
Trehalose,200605_Smp_GBTFate2MT5-IS_B,Trehalose_13C-0,12.72,707974,0,165311,HILICNeg,0,0,200605,Smp,GBTFate2MT5,IS,B,5,Fate2,ok,ok,ok,ok,all ok,707974
Trehalose,200605_Smp_GBTFate2MT5-IS_C,Trehalose_13C-0,12.76,336695,0,100071,HILICNeg,0,0,200605,Smp,GBTFate2MT5,IS,C,5,Fate2,ok,ok,ok,ok,all ok,336695
Trehalose,200605_Smp_GBTFate2MTlong-IS_A,Trehalose_13C-0,12.79,690197,0,113119,HILICNeg,0,0,200605,Smp,GBTFate2MTlong,IS,A,96,Fate2,ok,ok,ok,ok,all ok,690197
Trehalose,200605_Smp_GBTFate2MTlong-IS_B,Trehalose_13C-0,12.73,1765350,0,211200,HILICNeg,0,0,200605,Smp,GBTFate2MTlong,IS,B,96,Fate2,ok,ok,ok,ok,all ok,1765350
Trehalose,200605_Smp_GBTFate2MTlong-IS_C,Trehalose_13C-0,12.68,1695195,0,167507,HILICNeg,0,0,200605,Smp,GBTFate2MTlong,IS,C,96,Fate2,ok,ok,ok,ok,all ok,1695195
Isethionic acid,200605_Std_4uMStdsMix1InH2O_1,Isethionic acid_13C-0,9.17,NA,0,32932,HILICNeg,0,0,200605,Std,4uMStdsMix1InH2O,1,NA,NA,StdsM,comparable to blank,ok,ok,bad RT,something is wrong,59823
Isethionic acid,200605_Std_4uMStdsMix1InH2O_2,Isethionic acid_13C-0,2.59,NA,0,129339,HILICNeg,0,0,200605,Std,4uMStdsMix1InH2O,2,NA,NA,StdsM,comparable to blank,ok,ok,bad RT,something is wrong,265485
Isethionic acid,200605_Std_4uMStdsMix1InMatrix_1,Isethionic acid_13C-0,7.42,93994240,0,3695398,HILICNeg,0,0,200605,Std,4uMStdsMix1InMatrix,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,93994240
Isethionic acid,200605_Std_4uMStdsMix1InMatrix_2,Isethionic acid_13C-0,6,164459008,0,3696838,HILICNeg,0,0,200605,Std,4uMStdsMix1InMatrix,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,164459008
Isethionic acid,200605_Std_4uMStdsMix2InH2O_1,Isethionic acid_13C-0,7.28,303662048,3093223,17169582,HILICNeg,0,0,200605,Std,4uMStdsMix2InH2O,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,303662048
Isethionic acid,200605_Std_4uMStdsMix2InH2O_2,Isethionic acid_13C-0,5.98,568841984,3315052,25142114,HILICNeg,0,0,200605,Std,4uMStdsMix2InH2O,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,568841984
Isethionic acid,200605_Std_4uMStdsMix2InMatrix_1,Isethionic acid_13C-0,7.4,364788064,1306036,14703220,HILICNeg,0,0,200605,Std,4uMStdsMix2InMatrix,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,364788064
Isethionic acid,200605_Std_4uMStdsMix2InMatrix_2,Isethionic acid_13C-0,6.29,726046272,3011396,16372494,HILICNeg,0,0,200605,Std,4uMStdsMix2InMatrix,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,726046272
Isethionic acid,200605_Std_H2OinMatrix_1,Isethionic acid_13C-0,7.42,118194032,0,4536196,HILICNeg,0,0,200605,Std,H2OinMatrix,1,NA,NA,inMat,ok,ok,ok,ok,all ok,118194032
Isethionic acid,200605_Std_H2OinMatrix_2,Isethionic acid_13C-0,6.12,226894288,0,5992945,HILICNeg,0,0,200605,Std,H2OinMatrix,2,NA,NA,inMat,ok,ok,ok,ok,all ok,226894288
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Std_4uMStdsMix1InH2O_1,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.81,NA,0,0,HILICNeg,0,0,200605,Std,4uMStdsMix1InH2O,1,NA,NA,StdsM,comparable to blank,NA,too small,ok,something is wrong,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Std_4uMStdsMix1InH2O_2,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.86,NA,0,0,HILICNeg,0,0,200605,Std,4uMStdsMix1InH2O,2,NA,NA,StdsM,comparable to blank,NA,too small,ok,something is wrong,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Std_4uMStdsMix1InMatrix_1,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.26,25845658,0,732403,HILICNeg,0,0,200605,Std,4uMStdsMix1InMatrix,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,25845658
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Std_4uMStdsMix1InMatrix_2,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.12,106145616,0,2262078,HILICNeg,0,0,200605,Std,4uMStdsMix1InMatrix,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,106145616
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Std_4uMStdsMix2InH2O_1,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.63,253308336,0,18210164,HILICNeg,0,0,200605,Std,4uMStdsMix2InH2O,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,253308336
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Std_4uMStdsMix2InH2O_2,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",7.58,430064992,4078132,23677686,HILICNeg,0,0,200605,Std,4uMStdsMix2InH2O,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,430064992
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Std_4uMStdsMix2InMatrix_1,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.63,158229648,0,6201529,HILICNeg,0,0,200605,Std,4uMStdsMix2InMatrix,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,158229648
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Std_4uMStdsMix2InMatrix_2,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.59,447483008,0,7680579,HILICNeg,0,0,200605,Std,4uMStdsMix2InMatrix,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,447483008
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Std_H2OinMatrix_1,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.16,38191136,0,1348031,HILICNeg,0,0,200605,Std,H2OinMatrix,1,NA,NA,inMat,ok,ok,ok,ok,all ok,38191136
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Std_H2OinMatrix_2,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.05,92618264,0,1791667,HILICNeg,0,0,200605,Std,H2OinMatrix,2,NA,NA,inMat,ok,ok,ok,ok,all ok,92618264
Sucrose,200605_Std_4uMStdsMix1InH2O_1,Sucrose_13C-0,11.84,43857280,0,3784620,HILICNeg,0,0,200605,Std,4uMStdsMix1InH2O,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,43857280
Sucrose,200605_Std_4uMStdsMix1InH2O_2,Sucrose_13C-0,11.87,65024520,0,5659780,HILICNeg,0,0,200605,Std,4uMStdsMix1InH2O,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,65024520
Sucrose,200605_Std_4uMStdsMix1InMatrix_1,Sucrose_13C-0,11.89,41712212,0,3567776,HILICNeg,0,0,200605,Std,4uMStdsMix1InMatrix,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,41712212
Sucrose,200605_Std_4uMStdsMix1InMatrix_2,Sucrose_13C-0,11.85,69148240,0,5630963,HILICNeg,0,0,200605,Std,4uMStdsMix1InMatrix,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,69148240
Sucrose,200605_Std_4uMStdsMix2InH2O_1,Sucrose_13C-0,11.81,NA,0,0,HILICNeg,0,0,200605,Std,4uMStdsMix2InH2O,1,NA,NA,StdsM,comparable to blank,NA,too small,ok,something is wrong,0
Sucrose,200605_Std_4uMStdsMix2InH2O_2,Sucrose_13C-0,11.85,NA,0,0,HILICNeg,0,0,200605,Std,4uMStdsMix2InH2O,2,NA,NA,StdsM,comparable to blank,NA,too small,ok,something is wrong,0
Sucrose,200605_Std_4uMStdsMix2InMatrix_1,Sucrose_13C-0,11.84,NA,0,231790,HILICNeg,0,0,200605,Std,4uMStdsMix2InMatrix,1,NA,NA,StdsM,comparable to blank,ok,ok,ok,something is wrong,2038946
Sucrose,200605_Std_4uMStdsMix2InMatrix_2,Sucrose_13C-0,11.9,NA,0,361098,HILICNeg,0,0,200605,Std,4uMStdsMix2InMatrix,2,NA,NA,StdsM,comparable to blank,ok,ok,ok,something is wrong,3887098
Sucrose,200605_Std_H2OinMatrix_1,Sucrose_13C-0,11.86,NA,0,305954,HILICNeg,0,0,200605,Std,H2OinMatrix,1,NA,NA,inMat,comparable to blank,ok,ok,ok,something is wrong,2254230
Sucrose,200605_Std_H2OinMatrix_2,Sucrose_13C-0,11.87,NA,0,384507,HILICNeg,0,0,200605,Std,H2OinMatrix,2,NA,NA,inMat,comparable to blank,ok,ok,ok,something is wrong,3198062
Trehalose,200605_Std_4uMStdsMix1InH2O_1,Trehalose_13C-0,12.63,NA,0,0,HILICNeg,0,0,200605,Std,4uMStdsMix1InH2O,1,NA,NA,StdsM,NA,NA,too small,ok,something is wrong,0
Trehalose,200605_Std_4uMStdsMix1InH2O_2,Trehalose_13C-0,12.75,NA,0,0,HILICNeg,0,0,200605,Std,4uMStdsMix1InH2O,2,NA,NA,StdsM,NA,NA,too small,ok,something is wrong,0
Trehalose,200605_Std_4uMStdsMix1InMatrix_1,Trehalose_13C-0,12.67,257379,0,86289,HILICNeg,0,0,200605,Std,4uMStdsMix1InMatrix,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,257379
Trehalose,200605_Std_4uMStdsMix1InMatrix_2,Trehalose_13C-0,12.75,328555,0,99626,HILICNeg,0,0,200605,Std,4uMStdsMix1InMatrix,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,328555
Trehalose,200605_Std_4uMStdsMix2InH2O_1,Trehalose_13C-0,12.72,39875824,0,3349209,HILICNeg,0,0,200605,Std,4uMStdsMix2InH2O,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,39875824
Trehalose,200605_Std_4uMStdsMix2InH2O_2,Trehalose_13C-0,12.73,53550752,0,3693612,HILICNeg,0,0,200605,Std,4uMStdsMix2InH2O,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,53550752
Trehalose,200605_Std_4uMStdsMix2InMatrix_1,Trehalose_13C-0,12.74,34754704,0,2745868,HILICNeg,0,0,200605,Std,4uMStdsMix2InMatrix,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,34754704
Trehalose,200605_Std_4uMStdsMix2InMatrix_2,Trehalose_13C-0,12.73,49751328,334258,3556602,HILICNeg,0,0,200605,Std,4uMStdsMix2InMatrix,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,49751328
Trehalose,200605_Std_H2OinMatrix_1,Trehalose_13C-0,12.71,65616,0,36598,HILICNeg,0,0,200605,Std,H2OinMatrix,1,NA,NA,inMat,ok,ok,ok,ok,all ok,65616
Trehalose,200605_Std_H2OinMatrix_2,Trehalose_13C-0,12.73,235735,0,104065,HILICNeg,0,0,200605,Std,H2OinMatrix,2,NA,NA,inMat,ok,ok,ok,ok,all ok,235735
Internal Standards_neg,200605_Poo_TruePooGBT_Full1,"Adenosine Monophosphate, 15N5",12.07,19235536,0,1533921,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Full1,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full2,"Adenosine Monophosphate, 15N5",12,19398692,0,1337277,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Full2,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full3,"Adenosine Monophosphate, 15N5",11.82,22422456,0,1328433,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Full3,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full4,"Adenosine Monophosphate, 15N5",11.71,23110448,0,1482175,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Full4,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full5,"Adenosine Monophosphate, 15N5",11.62,26719028,0,1555048,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Full5,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full6neg,"Adenosine Monophosphate, 15N5",11.54,14570608,0,934953,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Full6neg,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half1,"Adenosine Monophosphate, 15N5",12.01,9811533,0,758600,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Half1,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half2,"Adenosine Monophosphate, 15N5",11.98,9544347,0,743634,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Half2,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half3,"Adenosine Monophosphate, 15N5",11.81,11033915,0,706283,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Half3,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half4,"Adenosine Monophosphate, 15N5",11.71,11234759,0,770790,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Half4,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half5,"Adenosine Monophosphate, 15N5",11.56,11389713,0,710988,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Half5,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half6neg,"Adenosine Monophosphate, 15N5",11.57,7413932,0,503767,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Half6neg,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_1,"Adenosine Monophosphate, 15N5",12.09,6581198,0,604057,HILICNeg,NA,NA,200605,Poo,QC2,1,NA,NA,,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_2,"Adenosine Monophosphate, 15N5",12.02,6603181,0,453380,HILICNeg,NA,NA,200605,Poo,QC2,2,NA,NA,,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_3,"Adenosine Monophosphate, 15N5",11.82,6750359,0,432598,HILICNeg,NA,NA,200605,Poo,QC2,3,NA,NA,,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_4,"Adenosine Monophosphate, 15N5",11.74,6573725,0,517632,HILICNeg,NA,NA,200605,Poo,QC2,4,NA,NA,,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_5,"Adenosine Monophosphate, 15N5",11.65,6862337,0,438452,HILICNeg,NA,NA,200605,Poo,QC2,5,NA,NA,,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Blk_GBTFate1MBlk-IS_A,"Adenosine Monophosphate, 15N5",11.84,21548850,0,1542969,HILICNeg,NA,NA,200605,Blk,GBTFate1MBlk,IS,A,NA,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Blk_GBTFate1MBlk-IS_B,"Adenosine Monophosphate, 15N5",11.98,20700056,0,1311090,HILICNeg,NA,NA,200605,Blk,GBTFate1MBlk,IS,B,NA,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_A,"Adenosine Monophosphate, 15N5",11.74,18944026,0,1280641,HILICNeg,NA,NA,200605,Smp,GBTFate1MT0,IS,A,0,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_B,"Adenosine Monophosphate, 15N5",11.9,21250832,0,1312961,HILICNeg,NA,NA,200605,Smp,GBTFate1MT0,IS,B,0,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_C,"Adenosine Monophosphate, 15N5",11.64,22389034,0,1348512,HILICNeg,NA,NA,200605,Smp,GBTFate1MT0,IS,C,0,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_A,"Adenosine Monophosphate, 15N5",11.66,19024884,0,1088105,HILICNeg,NA,NA,200605,Smp,GBTFate1MT12,IS,A,12,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_B,"Adenosine Monophosphate, 15N5",11.98,21756244,0,1530466,HILICNeg,NA,NA,200605,Smp,GBTFate1MT12,IS,B,12,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_C,"Adenosine Monophosphate, 15N5",11.63,24542704,2092,1442168,HILICNeg,NA,NA,200605,Smp,GBTFate1MT12,IS,C,12,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_A,"Adenosine Monophosphate, 15N5",12.02,20904486,0,1388962,HILICNeg,NA,NA,200605,Smp,GBTFate1MT36,IS,A,36,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_B,"Adenosine Monophosphate, 15N5",12.01,20446716,0,1350384,HILICNeg,NA,NA,200605,Smp,GBTFate1MT36,IS,B,36,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_C,"Adenosine Monophosphate, 15N5",11.82,22448108,0,1442249,HILICNeg,NA,NA,200605,Smp,GBTFate1MT36,IS,C,36,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_A,"Adenosine Monophosphate, 15N5",12.06,17943580,0,1264287,HILICNeg,NA,NA,200605,Smp,GBTFate1MT4,IS,A,4,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_B,"Adenosine Monophosphate, 15N5",12.02,23180866,0,1498217,HILICNeg,NA,NA,200605,Smp,GBTFate1MT4,IS,B,4,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_C,"Adenosine Monophosphate, 15N5",11.9,18974210,0,1184236,HILICNeg,NA,NA,200605,Smp,GBTFate1MT4,IS,C,4,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_A,"Adenosine Monophosphate, 15N5",11.87,21968402,0,1385133,HILICNeg,NA,NA,200605,Smp,GBTFate1MT50,IS,A,50,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_B,"Adenosine Monophosphate, 15N5",11.92,20523716,0,1409105,HILICNeg,NA,NA,200605,Smp,GBTFate1MT50,IS,B,50,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_C,"Adenosine Monophosphate, 15N5",11.7,22140846,0,1426347,HILICNeg,NA,NA,200605,Smp,GBTFate1MT50,IS,C,50,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_A,"Adenosine Monophosphate, 15N5",11.64,22937536,0,1164433,HILICNeg,NA,NA,200605,Smp,GBTFate1MT8,IS,A,8,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_B,"Adenosine Monophosphate, 15N5",12.07,20751484,0,1389741,HILICNeg,NA,NA,200605,Smp,GBTFate1MT8,IS,B,8,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_C,"Adenosine Monophosphate, 15N5",11.93,20408268,0,1391944,HILICNeg,NA,NA,200605,Smp,GBTFate1MT8,IS,C,8,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_A,"Adenosine Monophosphate, 15N5",11.99,18717414,0,1306514,HILICNeg,NA,NA,200605,Smp,GBTFate1MTlong,IS,A,96,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_B,"Adenosine Monophosphate, 15N5",12.02,20176100,246221,1410116,HILICNeg,NA,NA,200605,Smp,GBTFate1MTlong,IS,B,96,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_C,"Adenosine Monophosphate, 15N5",11.9,22383868,0,1604046,HILICNeg,NA,NA,200605,Smp,GBTFate1MTlong,IS,C,96,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_A,"Adenosine Monophosphate, 15N5",11.9,21323770,0,1400319,HILICNeg,NA,NA,200605,Smp,GBTFate2MT0,IS,A,0,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_B,"Adenosine Monophosphate, 15N5",12.06,19435494,0,1352852,HILICNeg,NA,NA,200605,Smp,GBTFate2MT0,IS,B,0,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_C,"Adenosine Monophosphate, 15N5",11.85,21261390,0,1357621,HILICNeg,NA,NA,200605,Smp,GBTFate2MT0,IS,C,0,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_A,"Adenosine Monophosphate, 15N5",11.81,20587208,0,1600789,HILICNeg,NA,NA,200605,Smp,GBTFate2MT12,IS,A,12,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_B,"Adenosine Monophosphate, 15N5",11.7,21396340,0,1380651,HILICNeg,NA,NA,200605,Smp,GBTFate2MT12,IS,B,12,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_C,"Adenosine Monophosphate, 15N5",12.06,19896300,0,1441087,HILICNeg,NA,NA,200605,Smp,GBTFate2MT12,IS,C,12,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_A,"Adenosine Monophosphate, 15N5",12.07,20154376,0,1441831,HILICNeg,NA,NA,200605,Smp,GBTFate2MT24,IS,A,24,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_B,"Adenosine Monophosphate, 15N5",11.79,21078852,0,1336937,HILICNeg,NA,NA,200605,Smp,GBTFate2MT24,IS,B,24,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_C,"Adenosine Monophosphate, 15N5",11.69,22073034,0,1298425,HILICNeg,NA,NA,200605,Smp,GBTFate2MT24,IS,C,24,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_A,"Adenosine Monophosphate, 15N5",11.63,24286422,0,1528318,HILICNeg,NA,NA,200605,Smp,GBTFate2MT48,IS,A,48,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_B,"Adenosine Monophosphate, 15N5",11.73,23047912,0,1376545,HILICNeg,NA,NA,200605,Smp,GBTFate2MT48,IS,B,48,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_C,"Adenosine Monophosphate, 15N5",12.01,22692246,0,1370839,HILICNeg,NA,NA,200605,Smp,GBTFate2MT48,IS,C,48,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_A,"Adenosine Monophosphate, 15N5",12.07,20462220,0,1320061,HILICNeg,NA,NA,200605,Smp,GBTFate2MT5,IS,A,5,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_B,"Adenosine Monophosphate, 15N5",11.62,20847212,0,1265857,HILICNeg,NA,NA,200605,Smp,GBTFate2MT5,IS,B,5,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_C,"Adenosine Monophosphate, 15N5",11.81,22573176,0,1292999,HILICNeg,NA,NA,200605,Smp,GBTFate2MT5,IS,C,5,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_A,"Adenosine Monophosphate, 15N5",11.91,19776868,0,1402787,HILICNeg,NA,NA,200605,Smp,GBTFate2MTlong,IS,A,96,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_B,"Adenosine Monophosphate, 15N5",11.74,19490910,0,1420164,HILICNeg,NA,NA,200605,Smp,GBTFate2MTlong,IS,B,96,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_C,"Adenosine Monophosphate, 15N5",11.78,21534388,0,1346879,HILICNeg,NA,NA,200605,Smp,GBTFate2MTlong,IS,C,96,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full1,"Guanosine Monophosphate, 15N5",13.89,3037677,0,298051,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Full1,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full2,"Guanosine Monophosphate, 15N5",13.89,2088559,0,235045,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Full2,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full3,"Guanosine Monophosphate, 15N5",13.71,2495808,0,268977,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Full3,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
