Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea
Taurine,200605_Smp_GBTFate1MT4-IS_A,Taurine_13C-0 15N-0,10.98,18248060,0,1447214,HILICPos,0,0,200605,Smp,GBTFate1MT4,IS,A,4,Fate1,ok,ok,ok,ok,all ok,18248060
Taurine,200605_Smp_GBTFate1MT4-IS_B,Taurine_13C-0 15N-0,10.87,28216700,267171,2315911,HILICPos,0,0,200605,Smp,GBTFate1MT4,IS,B,4,Fate1,ok,ok,ok,ok,all ok,28216700
Taurine,200605_Smp_GBTFate1MT4-IS_C,Taurine_13C-0 15N-0,10.68,29136228,0,2292476,HILICPos,0,0,200605,Smp,GBTFate1MT4,IS,C,4,Fate1,ok,ok,ok,ok,all ok,29136228
Taurine,200605_Smp_GBTFate1MT50-IS_A,Taurine_13C-0 15N-0,10.65,52160152,549273,4012845,HILICPos,0,0,200605,Smp,GBTFate1MT50,IS,A,50,Fate1,ok,ok,ok,ok,all ok,52160152
Taurine,200605_Smp_GBTFate1MT50-IS_B,Taurine_13C-0 15N-0,10.68,43197148,296459,3361413,HILICPos,0,0,200605,Smp,GBTFate1MT50,IS,B,50,Fate1,ok,ok,ok,ok,all ok,43197148
Taurine,200605_Smp_GBTFate1MT50-IS_C,Taurine_13C-0 15N-0,10.34,60727908,313545,4738795,HILICPos,0,0,200605,Smp,GBTFate1MT50,IS,C,50,Fate1,ok,ok,ok,ok,all ok,60727908
Taurine,200605_Smp_GBTFate1MT8-IS_A,Taurine_13C-0 15N-0,10.25,28919686,319572,2244018,HILICPos,0,0,200605,Smp,GBTFate1MT8,IS,A,8,Fate1,ok,ok,ok,ok,all ok,28919686
Taurine,200605_Smp_GBTFate1MT8-IS_B,Taurine_13C-0 15N-0,11.04,26634754,204508,2168125,HILICPos,0,0,200605,Smp,GBTFate1MT8,IS,B,8,Fate1,ok,ok,ok,ok,all ok,26634754
Taurine,200605_Smp_GBTFate1MT8-IS_C,Taurine_13C-0 15N-0,10.74,33117432,366976,2600147,HILICPos,0,0,200605,Smp,GBTFate1MT8,IS,C,8,Fate1,ok,ok,ok,ok,all ok,33117432
Taurine,200605_Smp_GBTFate1MTlong-IS_A,Taurine_13C-0 15N-0,10.82,88044136,645990,6949299,HILICPos,0,0,200605,Smp,GBTFate1MTlong,IS,A,96,Fate1,ok,ok,ok,ok,all ok,88044136
Taurine,200605_Smp_GBTFate1MTlong-IS_B,Taurine_13C-0 15N-0,10.93,86828368,603257,6892565,HILICPos,0,0,200605,Smp,GBTFate1MTlong,IS,B,96,Fate1,ok,ok,ok,ok,all ok,86828368
Taurine,200605_Smp_GBTFate1MTlong-IS_C,Taurine_13C-0 15N-0,10.73,133441784,1114074,10422984,HILICPos,0,0,200605,Smp,GBTFate1MTlong,IS,C,96,Fate1,ok,ok,ok,ok,all ok,133441784
Taurine,200605_Smp_GBTFate2MT0-IS_A,Taurine_13C-0 15N-0,10.71,13645308,0,1094649,HILICPos,0,0,200605,Smp,GBTFate2MT0,IS,A,0,Fate2,ok,ok,ok,ok,all ok,13645308
Taurine,200605_Smp_GBTFate2MT0-IS_B,Taurine_13C-0 15N-0,11,11330583,0,933650,HILICPos,0,0,200605,Smp,GBTFate2MT0,IS,B,0,Fate2,ok,ok,ok,ok,all ok,11330583
Taurine,200605_Smp_GBTFate2MT0-IS_C,Taurine_13C-0 15N-0,10.65,10680538,0,834707,HILICPos,0,0,200605,Smp,GBTFate2MT0,IS,C,0,Fate2,ok,ok,ok,ok,all ok,10680538
Taurine,200605_Smp_GBTFate2MT12-IS_A,Taurine_13C-0 15N-0,10.52,14508105,0,1153062,HILICPos,0,0,200605,Smp,GBTFate2MT12,IS,A,12,Fate2,ok,ok,ok,ok,all ok,14508105
Taurine,200605_Smp_GBTFate2MT12-IS_B,Taurine_13C-0 15N-0,10.43,16062322,0,1218434,HILICPos,0,0,200605,Smp,GBTFate2MT12,IS,B,12,Fate2,ok,ok,ok,ok,all ok,16062322
Taurine,200605_Smp_GBTFate2MT12-IS_C,Taurine_13C-0 15N-0,11,12045042,40388,970982,HILICPos,0,0,200605,Smp,GBTFate2MT12,IS,C,12,Fate2,ok,ok,ok,ok,all ok,12045042
Taurine,200605_Smp_GBTFate2MT24-IS_A,Taurine_13C-0 15N-0,11,10168652,66701,852003,HILICPos,0,0,200605,Smp,GBTFate2MT24,IS,A,24,Fate2,ok,ok,ok,ok,all ok,10168652
Taurine,200605_Smp_GBTFate2MT24-IS_B,Taurine_13C-0 15N-0,10.52,14185436,0,1056333,HILICPos,0,0,200605,Smp,GBTFate2MT24,IS,B,24,Fate2,ok,ok,ok,ok,all ok,14185436
Taurine,200605_Smp_GBTFate2MT24-IS_C,Taurine_13C-0 15N-0,10.34,14794414,0,1182886,HILICPos,0,0,200605,Smp,GBTFate2MT24,IS,C,24,Fate2,ok,ok,ok,ok,all ok,14794414
Taurine,200605_Smp_GBTFate2MT48-IS_A,Taurine_13C-0 15N-0,10.18,15904141,0,1180638,HILICPos,0,0,200605,Smp,GBTFate2MT48,IS,A,48,Fate2,ok,ok,ok,ok,all ok,15904141
Taurine,200605_Smp_GBTFate2MT48-IS_B,Taurine_13C-0 15N-0,10.4,13507575,0,1068824,HILICPos,0,0,200605,Smp,GBTFate2MT48,IS,B,48,Fate2,ok,ok,ok,ok,all ok,13507575
Taurine,200605_Smp_GBTFate2MT48-IS_C,Taurine_13C-0 15N-0,11.03,10579440,0,840505,HILICPos,0,0,200605,Smp,GBTFate2MT48,IS,C,48,Fate2,ok,ok,ok,ok,all ok,10579440
Taurine,200605_Smp_GBTFate2MT5-IS_A,Taurine_13C-0 15N-0,10.98,8270801,24276,654813,HILICPos,0,0,200605,Smp,GBTFate2MT5,IS,A,5,Fate2,ok,ok,ok,ok,all ok,8270801
Taurine,200605_Smp_GBTFate2MT5-IS_B,Taurine_13C-0 15N-0,10.24,18667270,0,1457955,HILICPos,0,0,200605,Smp,GBTFate2MT5,IS,B,5,Fate2,ok,ok,ok,ok,all ok,18667270
Taurine,200605_Smp_GBTFate2MT5-IS_C,Taurine_13C-0 15N-0,10.48,11967235,0,949910,HILICPos,0,0,200605,Smp,GBTFate2MT5,IS,C,5,Fate2,ok,ok,ok,ok,all ok,11967235
Taurine,200605_Smp_GBTFate2MTlong-IS_A,Taurine_13C-0 15N-0,10.65,9406913,0,760286,HILICPos,0,0,200605,Smp,GBTFate2MTlong,IS,A,96,Fate2,ok,ok,ok,ok,all ok,9406913
Taurine,200605_Smp_GBTFate2MTlong-IS_B,Taurine_13C-0 15N-0,10.35,9876854,0,751694,HILICPos,0,0,200605,Smp,GBTFate2MTlong,IS,B,96,Fate2,ok,ok,ok,ok,all ok,9876854
Taurine,200605_Smp_GBTFate2MTlong-IS_C,Taurine_13C-0 15N-0,10.5,9120395,0,685050,HILICPos,0,0,200605,Smp,GBTFate2MTlong,IS,C,96,Fate2,ok,ok,ok,ok,all ok,9120395
Choline,200605_Std_4uMStdsMix1InH2O_1,Choline_13C-0 15N-0,12.33,1104054528,20562138,72602640,HILICPos,0,0,200605,Std,4uMStdsMix1InH2O,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,1104054528
Choline,200605_Std_4uMStdsMix1InH2O_2,Choline_13C-0 15N-0,15,1546268800,17841326,69062760,HILICPos,0,0,200605,Std,4uMStdsMix1InH2O,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,1546268800
Choline,200605_Std_4uMStdsMix1InMatrix_1,Choline_13C-0 15N-0,11.69,859020480,10613000,45119240,HILICPos,0,0,200605,Std,4uMStdsMix1InMatrix,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,859020480
Choline,200605_Std_4uMStdsMix1InMatrix_2,Choline_13C-0 15N-0,14.54,1708823296,19293920,39954240,HILICPos,0,0,200605,Std,4uMStdsMix1InMatrix,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,1708823296
Choline,200605_Std_4uMStdsMix2InH2O_1,Choline_13C-0 15N-0,12.3,185557792,4016698,10803805,HILICPos,0,0,200605,Std,4uMStdsMix2InH2O,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,185557792
Choline,200605_Std_4uMStdsMix2InH2O_2,Choline_13C-0 15N-0,15.01,264124048,5597207,11969186,HILICPos,0,0,200605,Std,4uMStdsMix2InH2O,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,264124048
Choline,200605_Std_4uMStdsMix2InMatrix_1,Choline_13C-0 15N-0,11.68,210210272,7599777,11818843,HILICPos,0,0,200605,Std,4uMStdsMix2InMatrix,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,210210272
Choline,200605_Std_4uMStdsMix2InMatrix_2,Choline_13C-0 15N-0,14.4,216985856,2129607,8902673,HILICPos,0,0,200605,Std,4uMStdsMix2InMatrix,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,216985856
Choline,200605_Std_H2OinMatrix_1,Choline_13C-0 15N-0,11.66,57310516,2448235,3158567,HILICPos,0,0,200605,Std,H2OinMatrix,1,NA,NA,inMat,ok,ok,ok,ok,all ok,57310516
Choline,200605_Std_H2OinMatrix_2,Choline_13C-0 15N-0,14.36,60410116,1918609,2920493,HILICPos,0,0,200605,Std,H2OinMatrix,2,NA,NA,inMat,ok,ok,ok,ok,all ok,60410116
Choline,200605_Poo_TruePooGBT_Full1,Choline_13C-0 15N-0,11.5,109825568,1443452,6058941,HILICPos,0,0,200605,Poo,TruePooGBT,Full1,NA,NA,ePooG,ok,ok,ok,ok,all ok,109825568
Choline,200605_Poo_TruePooGBT_Full2,Choline_13C-0 15N-0,12.06,86388256,13542690,4651713,HILICPos,0,0,200605,Poo,TruePooGBT,Full2,NA,NA,ePooG,ok,ok,ok,ok,all ok,86388256
Choline,200605_Poo_TruePooGBT_Full3,Choline_13C-0 15N-0,12.82,107483536,3255366,4801337,HILICPos,0,0,200605,Poo,TruePooGBT,Full3,NA,NA,ePooG,ok,ok,ok,ok,all ok,107483536
Choline,200605_Poo_TruePooGBT_Full4,Choline_13C-0 15N-0,13.27,125160288,2556279,5696701,HILICPos,0,0,200605,Poo,TruePooGBT,Full4,NA,NA,ePooG,ok,ok,ok,ok,all ok,125160288
Choline,200605_Poo_TruePooGBT_Full5,Choline_13C-0 15N-0,13.87,118972896,2761071,5399939,HILICPos,0,0,200605,Poo,TruePooGBT,Full5,NA,NA,ePooG,ok,ok,ok,ok,all ok,118972896
Choline,200605_Poo_TruePooGBT_Full6pos,Choline_13C-0 15N-0,13.99,96752168,914759,4234111,HILICPos,0,0,200605,Poo,TruePooGBT,Full6pos,NA,NA,ePooG,ok,ok,ok,ok,all ok,96752168
Choline,200605_Poo_TruePooGBT_Half1,Choline_13C-0 15N-0,12.33,51300056,2328410,2816614,HILICPos,0,0,200605,Poo,TruePooGBT,Half1,NA,NA,ePooG,ok,ok,ok,ok,all ok,51300056
Choline,200605_Poo_TruePooGBT_Half2,Choline_13C-0 15N-0,12.93,52753400,2116918,2626570,HILICPos,0,0,200605,Poo,TruePooGBT,Half2,NA,NA,ePooG,ok,ok,ok,ok,all ok,52753400
Choline,200605_Poo_TruePooGBT_Half3,Choline_13C-0 15N-0,13.73,69470848,1826171,2810216,HILICPos,0,0,200605,Poo,TruePooGBT,Half3,NA,NA,ePooG,ok,ok,ok,ok,all ok,69470848
Choline,200605_Poo_TruePooGBT_Half4,Choline_13C-0 15N-0,14.15,70919544,2293754,2927955,HILICPos,0,0,200605,Poo,TruePooGBT,Half4,NA,NA,ePooG,ok,ok,ok,ok,all ok,70919544
Choline,200605_Poo_TruePooGBT_Half5,Choline_13C-0 15N-0,14.7,73537936,2139400,2819281,HILICPos,0,0,200605,Poo,TruePooGBT,Half5,NA,NA,ePooG,ok,ok,ok,ok,all ok,73537936
Choline,200605_Poo_TruePooGBT_Half6pos,Choline_13C-0 15N-0,14.78,54884044,1108509,2025702,HILICPos,0,0,200605,Poo,TruePooGBT,Half6pos,NA,NA,ePooG,ok,ok,ok,ok,all ok,54884044
Choline,200605_Poo_QC2_1,Choline_13C-0 15N-0,11.15,458880768,5225892,31783912,HILICPos,0,0,200605,Poo,QC2,1,NA,NA,,ok,ok,ok,ok,all ok,458880768
Choline,200605_Poo_QC2_2,Choline_13C-0 15N-0,11.69,471031040,6865665,25493434,HILICPos,0,0,200605,Poo,QC2,2,NA,NA,,ok,ok,ok,ok,all ok,471031040
Choline,200605_Poo_QC2_3,Choline_13C-0 15N-0,12.3,502842528,14598814,23896176,HILICPos,0,0,200605,Poo,QC2,3,NA,NA,,ok,ok,ok,ok,all ok,502842528
Choline,200605_Poo_QC2_4,Choline_13C-0 15N-0,12.68,523633248,8132929,24717940,HILICPos,0,0,200605,Poo,QC2,4,NA,NA,,ok,ok,ok,ok,all ok,523633248
Choline,200605_Poo_QC2_5,Choline_13C-0 15N-0,13.19,549884928,9659503,25714798,HILICPos,0,0,200605,Poo,QC2,5,NA,NA,,ok,ok,ok,ok,all ok,549884928
Choline,200605_Blk_GBTFate1MBlk-IS_A,Choline_13C-0 15N-0,12.96,NA,704990,111192,HILICPos,0,0,200605,Blk,GBTFate1MBlk,IS,A,NA,Fate1,comparable to blank,ok,ok,ok,something is wrong,2261252
Choline,200605_Blk_GBTFate1MBlk-IS_B,Choline_13C-0 15N-0,12.22,NA,159887,64850,HILICPos,0,0,200605,Blk,GBTFate1MBlk,IS,B,NA,Fate1,comparable to blank,ok,ok,ok,something is wrong,1325557
Choline,200605_Smp_GBTFate1MT0-IS_A,Choline_13C-0 15N-0,13.19,151757440,3357646,6237146,HILICPos,0,0,200605,Smp,GBTFate1MT0,IS,A,0,Fate1,ok,ok,ok,ok,all ok,151757440
Choline,200605_Smp_GBTFate1MT0-IS_B,Choline_13C-0 15N-0,12.41,85010144,2889616,3819444,HILICPos,0,0,200605,Smp,GBTFate1MT0,IS,B,0,Fate1,ok,ok,ok,ok,all ok,85010144
Choline,200605_Smp_GBTFate1MT0-IS_C,Choline_13C-0 15N-0,13.42,142973664,2831597,5686943,HILICPos,0,0,200605,Smp,GBTFate1MT0,IS,C,0,Fate1,ok,ok,ok,ok,all ok,142973664
Choline,200605_Smp_GBTFate1MT12-IS_A,Choline_13C-0 15N-0,13.54,137425200,3232212,5501207,HILICPos,0,0,200605,Smp,GBTFate1MT12,IS,A,12,Fate1,ok,ok,ok,ok,all ok,137425200
Choline,200605_Smp_GBTFate1MT12-IS_B,Choline_13C-0 15N-0,12.11,64689108,8526086,3228485,HILICPos,0,0,200605,Smp,GBTFate1MT12,IS,B,12,Fate1,ok,ok,ok,ok,all ok,64689108
Choline,200605_Smp_GBTFate1MT12-IS_C,Choline_13C-0 15N-0,13.71,108084824,2706769,5257637,HILICPos,0,0,200605,Smp,GBTFate1MT12,IS,C,12,Fate1,ok,ok,ok,ok,all ok,108084824
Choline,200605_Smp_GBTFate1MT36-IS_A,Choline_13C-0 15N-0,11.94,207348528,9147019,9982468,HILICPos,0,0,200605,Smp,GBTFate1MT36,IS,A,36,Fate1,ok,ok,ok,ok,all ok,207348528
Choline,200605_Smp_GBTFate1MT36-IS_B,Choline_13C-0 15N-0,11.98,145026400,6636917,7471382,HILICPos,0,0,200605,Smp,GBTFate1MT36,IS,B,36,Fate1,ok,ok,ok,ok,all ok,145026400
Choline,200605_Smp_GBTFate1MT36-IS_C,Choline_13C-0 15N-0,12.8,232689664,5935946,9930557,HILICPos,0,0,200605,Smp,GBTFate1MT36,IS,C,36,Fate1,ok,ok,ok,ok,all ok,232689664
Choline,200605_Smp_GBTFate1MT4-IS_A,Choline_13C-0 15N-0,11.63,84301984,1198247,4642044,HILICPos,0,0,200605,Smp,GBTFate1MT4,IS,A,4,Fate1,ok,ok,ok,ok,all ok,84301984
Choline,200605_Smp_GBTFate1MT4-IS_B,Choline_13C-0 15N-0,11.98,145536848,7361918,7269141,HILICPos,0,0,200605,Smp,GBTFate1MT4,IS,B,4,Fate1,ok,ok,ok,ok,all ok,145536848
Choline,200605_Smp_GBTFate1MT4-IS_C,Choline_13C-0 15N-0,12.47,94336664,2696170,4239387,HILICPos,0,0,200605,Smp,GBTFate1MT4,IS,C,4,Fate1,ok,ok,ok,ok,all ok,94336664
Choline,200605_Smp_GBTFate1MT50-IS_A,Choline_13C-0 15N-0,12.61,176698704,3823974,8351700,HILICPos,0,0,200605,Smp,GBTFate1MT50,IS,A,50,Fate1,ok,ok,ok,ok,all ok,176698704
Choline,200605_Smp_GBTFate1MT50-IS_B,Choline_13C-0 15N-0,12.57,140814848,3639999,6297817,HILICPos,0,0,200605,Smp,GBTFate1MT50,IS,B,50,Fate1,ok,ok,ok,ok,all ok,140814848
Choline,200605_Smp_GBTFate1MT50-IS_C,Choline_13C-0 15N-0,13.47,137642704,2555019,6233335,HILICPos,0,0,200605,Smp,GBTFate1MT50,IS,C,50,Fate1,ok,ok,ok,ok,all ok,137642704
Choline,200605_Smp_GBTFate1MT8-IS_A,Choline_13C-0 15N-0,13.68,111381128,2331746,5167863,HILICPos,0,0,200605,Smp,GBTFate1MT8,IS,A,8,Fate1,ok,ok,ok,ok,all ok,111381128
Choline,200605_Smp_GBTFate1MT8-IS_B,Choline_13C-0 15N-0,11.25,265149776,3019028,17181338,HILICPos,0,0,200605,Smp,GBTFate1MT8,IS,B,8,Fate1,ok,ok,ok,ok,all ok,265149776
Choline,200605_Smp_GBTFate1MT8-IS_C,Choline_13C-0 15N-0,12.38,145161264,4835709,6887442,HILICPos,0,0,200605,Smp,GBTFate1MT8,IS,C,8,Fate1,ok,ok,ok,ok,all ok,145161264
Choline,200605_Smp_GBTFate1MTlong-IS_A,Choline_13C-0 15N-0,12.24,191479584,13704332,9596461,HILICPos,0,0,200605,Smp,GBTFate1MTlong,IS,A,96,Fate1,ok,ok,ok,ok,all ok,191479584
Choline,200605_Smp_GBTFate1MTlong-IS_B,Choline_13C-0 15N-0,11.78,188297760,9027247,10812164,HILICPos,0,0,200605,Smp,GBTFate1MTlong,IS,B,96,Fate1,ok,ok,ok,ok,all ok,188297760
Choline,200605_Smp_GBTFate1MTlong-IS_C,Choline_13C-0 15N-0,12.41,331114272,7778263,15413940,HILICPos,0,0,200605,Smp,GBTFate1MTlong,IS,C,96,Fate1,ok,ok,ok,ok,all ok,331114272
Choline,200605_Smp_GBTFate2MT0-IS_A,Choline_13C-0 15N-0,12.38,51007204,2545181,2386789,HILICPos,0,0,200605,Smp,GBTFate2MT0,IS,A,0,Fate2,ok,ok,ok,ok,all ok,51007204
Choline,200605_Smp_GBTFate2MT0-IS_B,Choline_13C-0 15N-0,11.61,43587404,681331,2347971,HILICPos,0,0,200605,Smp,GBTFate2MT0,IS,B,0,Fate2,ok,ok,ok,ok,all ok,43587404
Choline,200605_Smp_GBTFate2MT0-IS_C,Choline_13C-0 15N-0,12.47,32784198,1218687,1427027,HILICPos,0,0,200605,Smp,GBTFate2MT0,IS,C,0,Fate2,ok,ok,ok,ok,all ok,32784198
Choline,200605_Smp_GBTFate2MT12-IS_A,Choline_13C-0 15N-0,13.02,69454720,1420568,3203204,HILICPos,0,0,200605,Smp,GBTFate2MT12,IS,A,12,Fate2,ok,ok,ok,ok,all ok,69454720
Choline,200605_Smp_GBTFate2MT12-IS_B,Choline_13C-0 15N-0,13.24,68727704,2084043,2791164,HILICPos,0,0,200605,Smp,GBTFate2MT12,IS,B,12,Fate2,ok,ok,ok,ok,all ok,68727704
Choline,200605_Smp_GBTFate2MT12-IS_C,Choline_13C-0 15N-0,11.65,53262564,3554825,3262461,HILICPos,0,0,200605,Smp,GBTFate2MT12,IS,C,12,Fate2,ok,ok,ok,ok,all ok,53262564
Choline,200605_Smp_GBTFate2MT24-IS_A,Choline_13C-0 15N-0,11.64,62652200,1158352,3317950,HILICPos,0,0,200605,Smp,GBTFate2MT24,IS,A,24,Fate2,ok,ok,ok,ok,all ok,62652200
Choline,200605_Smp_GBTFate2MT24-IS_B,Choline_13C-0 15N-0,12.99,27540068,849908,1353572,HILICPos,0,0,200605,Smp,GBTFate2MT24,IS,B,24,Fate2,ok,ok,ok,ok,all ok,27540068
Choline,200605_Smp_GBTFate2MT24-IS_C,Choline_13C-0 15N-0,13.59,71590288,1167300,3278967,HILICPos,0,0,200605,Smp,GBTFate2MT24,IS,C,24,Fate2,ok,ok,ok,ok,all ok,71590288
Choline,200605_Smp_GBTFate2MT48-IS_A,Choline_13C-0 15N-0,13.83,93680360,1641085,4610190,HILICPos,0,0,200605,Smp,GBTFate2MT48,IS,A,48,Fate2,ok,ok,ok,ok,all ok,93680360
Choline,200605_Smp_GBTFate2MT48-IS_B,Choline_13C-0 15N-0,13.38,42999340,1252534,1941263,HILICPos,0,0,200605,Smp,GBTFate2MT48,IS,B,48,Fate2,ok,ok,ok,ok,all ok,42999340
Choline,200605_Smp_GBTFate2MT48-IS_C,Choline_13C-0 15N-0,11.61,109721120,1538158,6316059,HILICPos,0,0,200605,Smp,GBTFate2MT48,IS,C,48,Fate2,ok,ok,ok,ok,all ok,109721120
Choline,200605_Smp_GBTFate2MT5-IS_A,Choline_13C-0 15N-0,11.65,40293244,992255,2275380,HILICPos,0,0,200605,Smp,GBTFate2MT5,IS,A,5,Fate2,ok,ok,ok,ok,all ok,40293244
Choline,200605_Smp_GBTFate2MT5-IS_B,Choline_13C-0 15N-0,13.76,54342268,1465500,2803094,HILICPos,0,0,200605,Smp,GBTFate2MT5,IS,B,5,Fate2,ok,ok,ok,ok,all ok,54342268
Choline,200605_Smp_GBTFate2MT5-IS_C,Choline_13C-0 15N-0,13.05,21631798,914624,985268,HILICPos,0,0,200605,Smp,GBTFate2MT5,IS,C,5,Fate2,ok,ok,ok,ok,all ok,21631798
Choline,200605_Smp_GBTFate2MTlong-IS_A,Choline_13C-0 15N-0,12.66,64273276,1363290,3287242,HILICPos,0,0,200605,Smp,GBTFate2MTlong,IS,A,96,Fate2,ok,ok,ok,ok,all ok,64273276
Choline,200605_Smp_GBTFate2MTlong-IS_B,Choline_13C-0 15N-0,13.43,52428760,960097,2235001,HILICPos,0,0,200605,Smp,GBTFate2MTlong,IS,B,96,Fate2,ok,ok,ok,ok,all ok,52428760
Choline,200605_Smp_GBTFate2MTlong-IS_C,Choline_13C-0 15N-0,13.04,54894680,1980982,2477674,HILICPos,0,0,200605,Smp,GBTFate2MTlong,IS,C,96,Fate2,ok,ok,ok,ok,all ok,54894680
O-Acetylcarnitine,200605_Std_4uMStdsMix1InH2O_1,O-Acetylcarnitine_13C-0 15N-0,8.2,2289623552,22526064,129244224,HILICPos,0,0,200605,Std,4uMStdsMix1InH2O,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,2289623552
O-Acetylcarnitine,200605_Std_4uMStdsMix1InH2O_2,O-Acetylcarnitine_13C-0 15N-0,8.17,2875483136,37002480,167237648,HILICPos,0,0,200605,Std,4uMStdsMix1InH2O,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,2875483136
O-Acetylcarnitine,200605_Std_4uMStdsMix1InMatrix_1,O-Acetylcarnitine_13C-0 15N-0,8.21,2699490816,28998996,156830176,HILICPos,0,0,200605,Std,4uMStdsMix1InMatrix,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,2699490816
O-Acetylcarnitine,200605_Std_4uMStdsMix1InMatrix_2,O-Acetylcarnitine_13C-0 15N-0,8.22,2931357952,28689774,169083232,HILICPos,0,0,200605,Std,4uMStdsMix1InMatrix,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,2931357952
O-Acetylcarnitine,200605_Std_4uMStdsMix2InH2O_1,O-Acetylcarnitine_13C-0 15N-0,7.83,1457893,0,65753,HILICPos,0,0,200605,Std,4uMStdsMix2InH2O,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,1457893
O-Acetylcarnitine,200605_Std_4uMStdsMix2InH2O_2,O-Acetylcarnitine_13C-0 15N-0,7.9,1352928,0,69815,HILICPos,0,0,200605,Std,4uMStdsMix2InH2O,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,1352928
O-Acetylcarnitine,200605_Std_4uMStdsMix2InMatrix_1,O-Acetylcarnitine_13C-0 15N-0,8.18,5332432,0,294643,HILICPos,0,0,200605,Std,4uMStdsMix2InMatrix,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,5332432
O-Acetylcarnitine,200605_Std_4uMStdsMix2InMatrix_2,O-Acetylcarnitine_13C-0 15N-0,8.2,6339882,0,358404,HILICPos,0,0,200605,Std,4uMStdsMix2InMatrix,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,6339882
O-Acetylcarnitine,200605_Std_H2OinMatrix_1,O-Acetylcarnitine_13C-0 15N-0,8.17,5102563,319172,269329,HILICPos,0,0,200605,Std,H2OinMatrix,1,NA,NA,inMat,ok,ok,ok,ok,all ok,5102563
O-Acetylcarnitine,200605_Std_H2OinMatrix_2,O-Acetylcarnitine_13C-0 15N-0,8.2,5602901,0,340280,HILICPos,0,0,200605,Std,H2OinMatrix,2,NA,NA,inMat,ok,ok,ok,ok,all ok,5602901
O-Acetylcarnitine,200605_Poo_TruePooGBT_Full1,O-Acetylcarnitine_13C-0 15N-0,8.19,7142459,0,421300,HILICPos,0,0,200605,Poo,TruePooGBT,Full1,NA,NA,ePooG,ok,ok,ok,ok,all ok,7142459
O-Acetylcarnitine,200605_Poo_TruePooGBT_Full2,O-Acetylcarnitine_13C-0 15N-0,8.24,7310094,77101,439934,HILICPos,0,0,200605,Poo,TruePooGBT,Full2,NA,NA,ePooG,ok,ok,ok,ok,all ok,7310094
O-Acetylcarnitine,200605_Poo_TruePooGBT_Full3,O-Acetylcarnitine_13C-0 15N-0,8.2,7905977,0,464351,HILICPos,0,0,200605,Poo,TruePooGBT,Full3,NA,NA,ePooG,ok,ok,ok,ok,all ok,7905977
O-Acetylcarnitine,200605_Poo_TruePooGBT_Full4,O-Acetylcarnitine_13C-0 15N-0,8.19,7915025,0,438488,HILICPos,0,0,200605,Poo,TruePooGBT,Full4,NA,NA,ePooG,ok,ok,ok,ok,all ok,7915025
O-Acetylcarnitine,200605_Poo_TruePooGBT_Full5,O-Acetylcarnitine_13C-0 15N-0,8.22,8345730,0,515466,HILICPos,0,0,200605,Poo,TruePooGBT,Full5,NA,NA,ePooG,ok,ok,ok,ok,all ok,8345730
O-Acetylcarnitine,200605_Poo_TruePooGBT_Full6pos,O-Acetylcarnitine_13C-0 15N-0,8.22,5470136,0,340528,HILICPos,0,0,200605,Poo,TruePooGBT,Full6pos,NA,NA,ePooG,ok,ok,ok,ok,all ok,5470136
O-Acetylcarnitine,200605_Poo_TruePooGBT_Half1,O-Acetylcarnitine_13C-0 15N-0,8.2,3700933,0,249697,HILICPos,0,0,200605,Poo,TruePooGBT,Half1,NA,NA,ePooG,ok,ok,ok,ok,all ok,3700933
O-Acetylcarnitine,200605_Poo_TruePooGBT_Half2,O-Acetylcarnitine_13C-0 15N-0,8.25,3908984,0,214486,HILICPos,0,0,200605,Poo,TruePooGBT,Half2,NA,NA,ePooG,ok,ok,ok,ok,all ok,3908984
O-Acetylcarnitine,200605_Poo_TruePooGBT_Half3,O-Acetylcarnitine_13C-0 15N-0,8.23,4049637,0,224530,HILICPos,0,0,200605,Poo,TruePooGBT,Half3,NA,NA,ePooG,ok,ok,ok,ok,all ok,4049637
O-Acetylcarnitine,200605_Poo_TruePooGBT_Half4,O-Acetylcarnitine_13C-0 15N-0,8.18,4049287,0,223576,HILICPos,0,0,200605,Poo,TruePooGBT,Half4,NA,NA,ePooG,ok,ok,ok,ok,all ok,4049287
