Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT..min.,Column,Blk.Max.Area,Area.less.blk,Area.filled.w.background,all.area,MID
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT8-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.07,83043552,0,1984669,HILICNeg,0,0,200605,Smp,GBTFate1MT8,IS,C,8,Fate1,ok,ok,ok,ok,all ok,83043552,155.001422,10.67,HILIC,0,83043552,83043552,83043552,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MTlong-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.18,158388496,0,4599750,HILICNeg,0,0,200605,Smp,GBTFate1MTlong,IS,A,96,Fate1,ok,ok,ok,ok,all ok,158388496,155.001422,10.67,HILIC,0,158388496,158388496,159774187,0.9913271910436947
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MTlong-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.31,131176224,0,3727161,HILICNeg,0,0,200605,Smp,GBTFate1MTlong,IS,B,96,Fate1,ok,ok,ok,ok,all ok,131176224,155.001422,10.67,HILIC,0,131176224,131176224,131724795,0.9958354765327211
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MTlong-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.13,262588736,1338552,6452916,HILICNeg,0,0,200605,Smp,GBTFate1MTlong,IS,C,96,Fate1,ok,ok,ok,ok,all ok,262588736,155.001422,10.67,HILIC,0,262588736,262588736,265356004,0.9895714890249855
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT0-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.15,51001960,0,1153914,HILICNeg,0,0,200605,Smp,GBTFate2MT0,IS,A,0,Fate2,ok,ok,ok,ok,all ok,51001960,155.001422,10.67,HILIC,0,51001960,51001960,51001960,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT0-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.36,48030852,0,1582565,HILICNeg,0,0,200605,Smp,GBTFate2MT0,IS,B,0,Fate2,ok,ok,ok,ok,all ok,48030852,155.001422,10.67,HILIC,0,48030852,48030852,48030852,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT0-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.14,38215224,0,972259,HILICNeg,0,0,200605,Smp,GBTFate2MT0,IS,C,0,Fate2,ok,ok,ok,ok,all ok,38215224,155.001422,10.67,HILIC,0,38215224,38215224,38215224,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT12-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.78,70808128,0,1625990,HILICNeg,0,0,200605,Smp,GBTFate2MT12,IS,A,12,Fate2,ok,ok,ok,ok,all ok,70808128,155.001422,10.67,HILIC,0,70808128,70808128,70808128,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT12-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.01,79546784,0,1404845,HILICNeg,0,0,200605,Smp,GBTFate2MT12,IS,B,12,Fate2,ok,ok,ok,ok,all ok,79546784,155.001422,10.67,HILIC,0,79546784,79546784,79546784,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT12-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.21,71819856,0,2398927,HILICNeg,0,0,200605,Smp,GBTFate2MT12,IS,C,12,Fate2,ok,ok,ok,ok,all ok,71819856,155.001422,10.67,HILIC,0,71819856,71819856,71898178,0.9989106538972379
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT24-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.15,70291392,0,2283939,HILICNeg,0,0,200605,Smp,GBTFate2MT24,IS,A,24,Fate2,ok,ok,ok,ok,all ok,70291392,155.001422,10.67,HILIC,0,70291392,70291392,70365040,0.9989533438764477
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT24-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.98,85973544,0,1924582,HILICNeg,0,0,200605,Smp,GBTFate2MT24,IS,B,24,Fate2,ok,ok,ok,ok,all ok,85973544,155.001422,10.67,HILIC,0,85973544,85973544,85973544,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT24-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.71,88061320,0,1750563,HILICNeg,0,0,200605,Smp,GBTFate2MT24,IS,C,24,Fate2,ok,ok,ok,ok,all ok,88061320,155.001422,10.67,HILIC,0,88061320,88061320,88141244,0.9990932281373293
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT48-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.7,106362968,0,1897192,HILICNeg,0,0,200605,Smp,GBTFate2MT48,IS,A,48,Fate2,ok,ok,ok,ok,all ok,106362968,155.001422,10.67,HILIC,0,106362968,106362968,106362968,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT48-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.79,112180008,0,2344698,HILICNeg,0,0,200605,Smp,GBTFate2MT48,IS,B,48,Fate2,ok,ok,ok,ok,all ok,112180008,155.001422,10.67,HILIC,0,112180008,112180008,112180008,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT48-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.17,75018224,0,2545306,HILICNeg,0,0,200605,Smp,GBTFate2MT48,IS,C,48,Fate2,ok,ok,ok,ok,all ok,75018224,155.001422,10.67,HILIC,0,75018224,75018224,75199783,0.9975856446287884
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT5-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.28,34983548,0,1058744,HILICNeg,0,0,200605,Smp,GBTFate2MT5,IS,A,5,Fate2,ok,ok,ok,ok,all ok,34983548,155.001422,10.67,HILIC,0,34983548,34983548,34983548,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT5-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.76,93880904,0,1776138,HILICNeg,0,0,200605,Smp,GBTFate2MT5,IS,B,5,Fate2,ok,ok,ok,ok,all ok,93880904,155.001422,10.67,HILIC,0,93880904,93880904,93880904,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT5-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.92,54440904,0,1312452,HILICNeg,0,0,200605,Smp,GBTFate2MT5,IS,C,5,Fate2,ok,ok,ok,ok,all ok,54440904,155.001422,10.67,HILIC,0,54440904,54440904,54440904,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MTlong-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.92,46653524,0,1289718,HILICNeg,0,0,200605,Smp,GBTFate2MTlong,IS,A,96,Fate2,ok,ok,ok,ok,all ok,46653524,155.001422,10.67,HILIC,0,46653524,46653524,46653524,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MTlong-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.89,68075424,0,1287516,HILICNeg,0,0,200605,Smp,GBTFate2MTlong,IS,B,96,Fate2,ok,ok,ok,ok,all ok,68075424,155.001422,10.67,HILIC,0,68075424,68075424,68075424,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MTlong-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.02,54856096,0,1246967,HILICNeg,0,0,200605,Smp,GBTFate2MTlong,IS,C,96,Fate2,ok,ok,ok,ok,all ok,54856096,155.001422,10.67,HILIC,0,54856096,54856096,54856096,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.95,54070176,0,1331663,HILICNeg,0,0,200605,Smp,GBTFate1MT0,neg,A,0,Fate1,ok,ok,ok,ok,all ok,54070176,155.001422,10.67,HILIC,0,54070176,54070176,54677493,0.988892742394023
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.19,49193256,0,1512024,HILICNeg,0,0,200605,Smp,GBTFate1MT0,neg,B,0,Fate1,ok,ok,ok,ok,all ok,49193256,155.001422,10.67,HILIC,0,49193256,49193256,49693250,0.9899383920351356
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.83,82470176,0,1724125,HILICNeg,0,0,200605,Smp,GBTFate1MT0,neg,C,0,Fate1,ok,ok,ok,ok,all ok,82470176,155.001422,10.67,HILIC,0,82470176,82470176,83444419,0.9883246475716968
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.86,72614688,0,1683564,HILICNeg,0,0,200605,Smp,GBTFate1MT12,neg,A,12,Fate1,ok,ok,ok,ok,all ok,72614688,155.001422,10.67,HILIC,0,72614688,72614688,73648481,0.9859631456621624
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.19,26572734,0,1094781,HILICNeg,0,0,200605,Smp,GBTFate1MT12,neg,B,12,Fate1,ok,ok,ok,ok,all ok,26572734,155.001422,10.67,HILIC,0,26572734,26572734,26840149,0.9900367542669006
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.84,62936632,0,1193717,HILICNeg,0,0,200605,Smp,GBTFate1MT12,neg,C,12,Fate1,ok,ok,ok,ok,all ok,62936632,155.001422,10.67,HILIC,0,62936632,62936632,63500362,0.9911224128139616
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.21,81961768,0,3183324,HILICNeg,0,0,200605,Smp,GBTFate1MT36,neg,A,36,Fate1,ok,ok,ok,ok,all ok,81961768,155.001422,10.67,HILIC,0,81961768,81961768,83049617,0.9869012159321577
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.25,64473448,0,2071442,HILICNeg,0,0,200605,Smp,GBTFate1MT36,neg,B,36,Fate1,ok,ok,ok,ok,all ok,64473448,155.001422,10.67,HILIC,0,64473448,64473448,65188173,0.9890359712949771
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.07,108351232,0,2491712,HILICNeg,0,0,200605,Smp,GBTFate1MT36,neg,C,36,Fate1,ok,ok,ok,ok,all ok,108351232,155.001422,10.67,HILIC,0,108351232,108351232,109839054,0.9864545264565007
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT4-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.23,25467134,0,1058666,HILICNeg,0,0,200605,Smp,GBTFate1MT4,neg,A,4,Fate1,ok,ok,ok,ok,all ok,25467134,155.001422,10.67,HILIC,0,25467134,25467134,25711529,0.9904947309823543
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT4-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.17,61882944,0,2228422,HILICNeg,0,0,200605,Smp,GBTFate1MT4,neg,B,4,Fate1,ok,ok,ok,ok,all ok,61882944,155.001422,10.67,HILIC,0,61882944,61882944,62694954,0.9870482399588331
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT4-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.05,51336856,0,1646181,HILICNeg,0,0,200605,Smp,GBTFate1MT4,neg,C,4,Fate1,ok,ok,ok,ok,all ok,51336856,155.001422,10.67,HILIC,0,51336856,51336856,51815376,0.9907649034525968
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT50-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.06,102478640,0,3090484,HILICNeg,0,0,200605,Smp,GBTFate1MT50,neg,A,50,Fate1,ok,ok,ok,ok,all ok,102478640,155.001422,10.67,HILIC,0,102478640,102478640,104250841,0.9830006071605696
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT50-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.12,93254472,0,2807378,HILICNeg,0,0,200605,Smp,GBTFate1MT50,neg,B,50,Fate1,ok,ok,ok,ok,all ok,93254472,155.001422,10.67,HILIC,0,93254472,93254472,94629238,0.9854720799928665
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT50-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.74,147786960,0,3094238,HILICNeg,0,0,200605,Smp,GBTFate1MT50,neg,C,50,Fate1,ok,ok,ok,ok,all ok,147786960,155.001422,10.67,HILIC,0,147786960,147786960,150193055,0.9839799849600236
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT8-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.84,44795372,0,999412,HILICNeg,0,0,200605,Smp,GBTFate1MT8,neg,A,8,Fate1,ok,ok,ok,ok,all ok,44795372,155.001422,10.67,HILIC,0,44795372,44795372,45166590,0.991781137340676
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT8-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.51,52935224,0,1902066,HILICNeg,0,0,200605,Smp,GBTFate1MT8,neg,B,8,Fate1,ok,ok,ok,ok,all ok,52935224,155.001422,10.67,HILIC,0,52935224,52935224,53543519,0.9886392412870734
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT8-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.07,61652648,0,1857377,HILICNeg,0,0,200605,Smp,GBTFate1MT8,neg,C,8,Fate1,ok,ok,ok,ok,all ok,61652648,155.001422,10.67,HILIC,0,61652648,61652648,62305709,0.989518440436975
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MTlong-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.17,120128696,0,4046880,HILICNeg,0,0,200605,Smp,GBTFate1MTlong,neg,A,96,Fate1,ok,ok,ok,ok,all ok,120128696,155.001422,10.67,HILIC,0,120128696,120128696,121882138,0.9856136261738369
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MTlong-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.3,105094872,0,3566412,HILICNeg,0,0,200605,Smp,GBTFate1MTlong,neg,B,96,Fate1,ok,ok,ok,ok,all ok,105094872,155.001422,10.67,HILIC,0,105094872,105094872,106596876,0.9859094932575697
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MTlong-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.07,165096144,0,4805599,HILICNeg,0,0,200605,Smp,GBTFate1MTlong,neg,C,96,Fate1,ok,ok,ok,ok,all ok,165096144,155.001422,10.67,HILIC,0,165096144,165096144,168019640,0.982600272206273
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT0-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.17,31499766,0,895840,HILICNeg,0,0,200605,Smp,GBTFate2MT0,neg,A,0,Fate2,ok,ok,ok,ok,all ok,31499766,155.001422,10.67,HILIC,0,31499766,31499766,31848300,0.989056433153418
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT0-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.33,27162792,0,1147421,HILICNeg,0,0,200605,Smp,GBTFate2MT0,neg,B,0,Fate2,ok,ok,ok,ok,all ok,27162792,155.001422,10.67,HILIC,0,27162792,27162792,27484650,0.9882895361592744
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT0-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.1,25400202,0,765057,HILICNeg,0,0,200605,Smp,GBTFate2MT0,neg,C,0,Fate2,ok,ok,ok,ok,all ok,25400202,155.001422,10.67,HILIC,0,25400202,25400202,25400202,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT12-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.91,43790952,0,1279786,HILICNeg,0,0,200605,Smp,GBTFate2MT12,neg,A,12,Fate2,ok,ok,ok,ok,all ok,43790952,155.001422,10.67,HILIC,0,43790952,43790952,44370981,0.986927740001962
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT12-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.97,50511492,0,1313575,HILICNeg,0,0,200605,Smp,GBTFate2MT12,neg,B,12,Fate2,ok,ok,ok,ok,all ok,50511492,155.001422,10.67,HILIC,0,50511492,50511492,50511492,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT12-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.22,42242988,0,1964367,HILICNeg,0,0,200605,Smp,GBTFate2MT12,neg,C,12,Fate2,ok,ok,ok,ok,all ok,42242988,155.001422,10.67,HILIC,0,42242988,42242988,42753359,0.9880624350475011
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT24-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.23,29324456,0,1363719,HILICNeg,0,0,200605,Smp,GBTFate2MT24,neg,A,24,Fate2,ok,ok,ok,ok,all ok,29324456,155.001422,10.67,HILIC,0,29324456,29324456,29574033,0.991560941316323
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT24-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.93,57839184,0,1717366,HILICNeg,0,0,200605,Smp,GBTFate2MT24,neg,B,24,Fate2,ok,ok,ok,ok,all ok,57839184,155.001422,10.67,HILIC,0,57839184,57839184,58461406,0.9893567048319023
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT24-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.82,56764256,0,1367414,HILICNeg,0,0,200605,Smp,GBTFate2MT24,neg,C,24,Fate2,ok,ok,ok,ok,all ok,56764256,155.001422,10.67,HILIC,0,56764256,56764256,57248143,0.9915475511581223
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT48-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.75,72804464,0,1444922,HILICNeg,0,0,200605,Smp,GBTFate2MT48,neg,A,48,Fate2,ok,ok,ok,ok,all ok,72804464,155.001422,10.67,HILIC,0,72804464,72804464,72804464,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT48-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.88,66355444,0,1736021,HILICNeg,0,0,200605,Smp,GBTFate2MT48,neg,B,48,Fate2,ok,ok,ok,ok,all ok,66355444,155.001422,10.67,HILIC,0,66355444,66355444,67080765,0.9891873475205597
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT48-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.23,40209032,0,1771578,HILICNeg,0,0,200605,Smp,GBTFate2MT48,neg,C,48,Fate2,ok,ok,ok,ok,all ok,40209032,155.001422,10.67,HILIC,0,40209032,40209032,40548038,0.9916393981874043
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT5-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.36,22854328,0,845812,HILICNeg,0,0,200605,Smp,GBTFate2MT5,neg,A,5,Fate2,ok,ok,ok,ok,all ok,22854328,155.001422,10.67,HILIC,0,22854328,22854328,22997064,0.9937932946570919
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT5-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.73,61033304,0,1421051,HILICNeg,0,0,200605,Smp,GBTFate2MT5,neg,B,5,Fate2,ok,ok,ok,ok,all ok,61033304,155.001422,10.67,HILIC,0,61033304,61033304,61033304,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT5-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.91,32307530,0,1043718,HILICNeg,0,0,200605,Smp,GBTFate2MT5,neg,C,5,Fate2,ok,ok,ok,ok,all ok,32307530,155.001422,10.67,HILIC,0,32307530,32307530,32672080,0.9888421551367406
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MTlong-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.91,29056444,0,978303,HILICNeg,0,0,200605,Smp,GBTFate2MTlong,neg,A,96,Fate2,ok,ok,ok,ok,all ok,29056444,155.001422,10.67,HILIC,0,29056444,29056444,29299021,0.9917206448638677
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MTlong-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.76,39324816,0,1073586,HILICNeg,0,0,200605,Smp,GBTFate2MTlong,neg,B,96,Fate2,ok,ok,ok,ok,all ok,39324816,155.001422,10.67,HILIC,0,39324816,39324816,39324816,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MTlong-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.94,35930104,0,1018083,HILICNeg,0,0,200605,Smp,GBTFate2MTlong,neg,C,96,Fate2,ok,ok,ok,ok,all ok,35930104,155.001422,10.67,HILIC,0,35930104,35930104,35930104,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,Smp,GBTFate1MT0,IS,A,0,Fate1,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,90480544,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,Smp,GBTFate1MT0,IS,B,0,Fate1,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,76511056,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.14,58161,0,58862,HILICNeg,0,1,200605,Smp,GBTFate1MT0,IS,C,0,Fate1,ok,ok,ok,ok,all ok,58161,156.004776,10.67,HILIC,0,58161,58161,119143153,4.881606582964948e-4
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",8.79,99384,0,66101,HILICNeg,0,1,200605,Smp,GBTFate1MT12,IS,A,12,Fate1,ok,ok,ok,ok,all ok,99384,156.004776,10.67,HILIC,0,99384,99384,101254072,9.81530895863625e-4
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,Smp,GBTFate1MT12,IS,B,12,Fate1,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,47406452,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,Smp,GBTFate1MT12,IS,C,12,Fate1,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,83411552,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.29,606329,0,124559,HILICNeg,0,1,200605,Smp,GBTFate1MT36,IS,A,36,Fate1,ok,ok,ok,ok,all ok,606329,156.004776,10.67,HILIC,0,606329,606329,116869825,0.0051880714290450936
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.31,197194,0,116848,HILICNeg,0,1,200605,Smp,GBTFate1MT36,IS,B,36,Fate1,ok,ok,ok,ok,all ok,197194,156.004776,10.67,HILIC,0,197194,197194,86755762,0.0022729787100481003
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.12,759898,0,101585,HILICNeg,0,1,200605,Smp,GBTFate1MT36,IS,C,36,Fate1,ok,ok,ok,ok,all ok,759898,156.004776,10.67,HILIC,0,759898,759898,150894794,0.005035945772920436
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT4-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,Smp,GBTFate1MT4,IS,A,4,Fate1,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,37666720,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT4-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.28,120457,0,93690,HILICNeg,0,1,200605,Smp,GBTFate1MT4,IS,B,4,Fate1,ok,ok,ok,ok,all ok,120457,156.004776,10.67,HILIC,0,120457,120457,91939249,0.001310180377914551
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT4-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,Smp,GBTFate1MT4,IS,C,4,Fate1,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,76666160,0
