Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea
Xanthine,200612_Smp_GBTFate2MTlong-pos_A,Xanthine_13C-4 15N-2,0.92,NA,0,5948,CyanoAq,2,4,200612,Smp,GBTFate2MTlong,pos,A,96,Fate2,NA,ok,ok,ok,NA,11441
Xanthine,200612_Smp_GBTFate2MTlong-pos_B,Xanthine_13C-4 15N-2,0.89,NA,0,6226,CyanoAq,2,4,200612,Smp,GBTFate2MTlong,pos,B,96,Fate2,NA,ok,ok,ok,NA,13347
Xanthine,200612_Smp_GBTFate2MTlong-pos_C,Xanthine_13C-4 15N-2,1.12,NA,0,2527,CyanoAq,2,4,200612,Smp,GBTFate2MTlong,pos,C,96,Fate2,NA,ok,ok,ok,NA,1559
Xanthine,200612_Smp_GBTFate1MT8-pos_A,Xanthine_13C-4 15N-2,0.92,NA,0,7253,CyanoAq,2,4,200612,Smp,GBTFate1MT8,pos,A,8,Fate1,NA,ok,ok,ok,NA,14973
Xanthine,200612_Smp_GBTFate1MT8-pos_B,Xanthine_13C-4 15N-2,0.91,NA,0,13041,CyanoAq,2,4,200612,Smp,GBTFate1MT8,pos,B,8,Fate1,NA,ok,ok,ok,NA,29414
Xanthine,200612_Smp_GBTFate1MT8-pos_C,Xanthine_13C-4 15N-2,0.83,NA,0,8884,CyanoAq,2,4,200612,Smp,GBTFate1MT8,pos,C,8,Fate1,NA,ok,ok,ok,NA,10611
Xanthine,200612_Blk_GBTFate1MBlk-pos_A,Xanthine_13C-5 15N-2,1.94,NA,0,2920,CyanoAq,2,5,200612,Blk,GBTFate1MBlk,pos,A,NA,Fate1,NA,ok,ok,bad RT,something is wrong,2769
Xanthine,200612_Blk_GBTFate1MBlk-pos_B,Xanthine_13C-5 15N-2,0.98,NA,0,2500,CyanoAq,2,5,200612,Blk,GBTFate1MBlk,pos,B,NA,Fate1,NA,ok,ok,ok,NA,2148
Xanthine,200612_Smp_GBTFate1MT0-pos_A,Xanthine_13C-5 15N-2,0.75,NA,0,15575,CyanoAq,2,5,200612,Smp,GBTFate1MT0,pos,A,0,Fate1,NA,ok,ok,bad RT,something is wrong,28166
Xanthine,200612_Smp_GBTFate1MT0-pos_B,Xanthine_13C-5 15N-2,1.03,NA,0,3669,CyanoAq,2,5,200612,Smp,GBTFate1MT0,pos,B,0,Fate1,NA,ok,ok,ok,NA,2830
Xanthine,200612_Smp_GBTFate1MT0-pos_C,Xanthine_13C-5 15N-2,0.88,NA,0,4698,CyanoAq,2,5,200612,Smp,GBTFate1MT0,pos,C,0,Fate1,NA,ok,ok,ok,NA,4700
Xanthine,200612_Smp_GBTFate1MT12-pos_A,Xanthine_13C-5 15N-2,1.52,NA,0,2570,CyanoAq,2,5,200612,Smp,GBTFate1MT12,pos,A,12,Fate1,NA,ok,ok,bad RT,something is wrong,2088
Xanthine,200612_Smp_GBTFate1MT12-pos_B,Xanthine_13C-5 15N-2,0.76,NA,0,26368,CyanoAq,2,5,200612,Smp,GBTFate1MT12,pos,B,12,Fate1,NA,ok,ok,bad RT,something is wrong,64818
Xanthine,200612_Smp_GBTFate1MT12-pos_C,Xanthine_13C-5 15N-2,0.77,NA,0,57609,CyanoAq,2,5,200612,Smp,GBTFate1MT12,pos,C,12,Fate1,NA,ok,ok,bad RT,something is wrong,93407
Xanthine,200612_Smp_GBTFate1MT36-pos_A,Xanthine_13C-5 15N-2,0.86,NA,0,15333,CyanoAq,2,5,200612,Smp,GBTFate1MT36,pos,A,36,Fate1,NA,ok,ok,ok,NA,36307
Xanthine,200612_Smp_GBTFate1MT36-pos_B,Xanthine_13C-5 15N-2,0.8,NA,0,9506,CyanoAq,2,5,200612,Smp,GBTFate1MT36,pos,B,36,Fate1,NA,ok,ok,bad RT,something is wrong,10626
Xanthine,200612_Smp_GBTFate1MT36-pos_C,Xanthine_13C-5 15N-2,0.8,NA,0,10299,CyanoAq,2,5,200612,Smp,GBTFate1MT36,pos,C,36,Fate1,NA,ok,ok,bad RT,something is wrong,8650
Xanthine,200612_Smp_GBTFate1MT4-pos_A,Xanthine_13C-5 15N-2,1.02,NA,0,3937,CyanoAq,2,5,200612,Smp,GBTFate1MT4,pos,A,4,Fate1,NA,ok,ok,ok,NA,4429
Xanthine,200612_Smp_GBTFate1MT4-pos_B,Xanthine_13C-5 15N-2,0.88,NA,0,5197,CyanoAq,2,5,200612,Smp,GBTFate1MT4,pos,B,4,Fate1,NA,ok,ok,ok,NA,5763
Xanthine,200612_Smp_GBTFate1MT4-pos_C,Xanthine_13C-5 15N-2,0.78,NA,0,8141,CyanoAq,2,5,200612,Smp,GBTFate1MT4,pos,C,4,Fate1,NA,ok,ok,bad RT,something is wrong,10909
Xanthine,200612_Smp_GBTFate1MT50-pos_A,Xanthine_13C-5 15N-2,0.87,NA,0,10731,CyanoAq,2,5,200612,Smp,GBTFate1MT50,pos,A,50,Fate1,NA,ok,ok,ok,NA,16896
Xanthine,200612_Smp_GBTFate1MT50-pos_B,Xanthine_13C-5 15N-2,0.86,NA,0,8572,CyanoAq,2,5,200612,Smp,GBTFate1MT50,pos,B,50,Fate1,NA,ok,ok,ok,NA,14683
Xanthine,200612_Smp_GBTFate1MT50-pos_C,Xanthine_13C-5 15N-2,0.85,NA,0,9049,CyanoAq,2,5,200612,Smp,GBTFate1MT50,pos,C,50,Fate1,NA,ok,ok,ok,NA,15630
Xanthine,200612_Smp_GBTFate1MTlong-pos_A,Xanthine_13C-5 15N-2,0.87,NA,0,14418,CyanoAq,2,5,200612,Smp,GBTFate1MTlong,pos,A,96,Fate1,NA,ok,ok,ok,NA,23732
Xanthine,200612_Smp_GBTFate1MTlong-pos_B,Xanthine_13C-5 15N-2,0.87,NA,0,16511,CyanoAq,2,5,200612,Smp,GBTFate1MTlong,pos,B,96,Fate1,NA,ok,ok,ok,NA,36418
Xanthine,200612_Smp_GBTFate1MTlong-pos_C,Xanthine_13C-5 15N-2,0.87,NA,0,19023,CyanoAq,2,5,200612,Smp,GBTFate1MTlong,pos,C,96,Fate1,NA,ok,ok,ok,NA,71615
Xanthine,200612_Smp_GBTFate2MT0-pos_A,Xanthine_13C-5 15N-2,0.87,NA,0,13900,CyanoAq,2,5,200612,Smp,GBTFate2MT0,pos,A,0,Fate2,NA,ok,ok,ok,NA,29987
Xanthine,200612_Smp_GBTFate2MT0-pos_B,Xanthine_13C-5 15N-2,0.76,NA,0,53720,CyanoAq,2,5,200612,Smp,GBTFate2MT0,pos,B,0,Fate2,NA,ok,ok,bad RT,something is wrong,135819
Xanthine,200612_Smp_GBTFate2MT0-pos_C,Xanthine_13C-5 15N-2,0.87,NA,0,15052,CyanoAq,2,5,200612,Smp,GBTFate2MT0,pos,C,0,Fate2,NA,ok,ok,ok,NA,31060
Xanthine,200612_Smp_GBTFate2MT12-pos_A,Xanthine_13C-5 15N-2,0.87,NA,0,15156,CyanoAq,2,5,200612,Smp,GBTFate2MT12,pos,A,12,Fate2,NA,ok,ok,ok,NA,32231
Xanthine,200612_Smp_GBTFate2MT12-pos_B,Xanthine_13C-5 15N-2,0.77,NA,0,76006,CyanoAq,2,5,200612,Smp,GBTFate2MT12,pos,B,12,Fate2,NA,ok,ok,bad RT,something is wrong,145696
Xanthine,200612_Smp_GBTFate2MT12-pos_C,Xanthine_13C-5 15N-2,0.87,NA,0,27642,CyanoAq,2,5,200612,Smp,GBTFate2MT12,pos,C,12,Fate2,NA,ok,ok,ok,NA,67009
Xanthine,200612_Smp_GBTFate2MT24-pos_A,Xanthine_13C-5 15N-2,0.88,NA,0,25119,CyanoAq,2,5,200612,Smp,GBTFate2MT24,pos,A,24,Fate2,NA,ok,ok,ok,NA,59504
Xanthine,200612_Smp_GBTFate2MT24-pos_B,Xanthine_13C-5 15N-2,0.8,NA,0,23900,CyanoAq,2,5,200612,Smp,GBTFate2MT24,pos,B,24,Fate2,NA,ok,ok,bad RT,something is wrong,40297
Xanthine,200612_Smp_GBTFate2MT24-pos_C,Xanthine_13C-5 15N-2,0.77,NA,0,18826,CyanoAq,2,5,200612,Smp,GBTFate2MT24,pos,C,24,Fate2,NA,ok,ok,bad RT,something is wrong,38630
Xanthine,200612_Smp_GBTFate2MT48-pos_A,Xanthine_13C-5 15N-2,0.76,NA,0,19471,CyanoAq,2,5,200612,Smp,GBTFate2MT48,pos,A,48,Fate2,NA,ok,ok,bad RT,something is wrong,41640
Xanthine,200612_Smp_GBTFate2MT48-pos_B,Xanthine_13C-5 15N-2,0.87,NA,0,12681,CyanoAq,2,5,200612,Smp,GBTFate2MT48,pos,B,48,Fate2,NA,ok,ok,ok,NA,28636
Xanthine,200612_Smp_GBTFate2MT48-pos_C,Xanthine_13C-5 15N-2,0.89,NA,0,18682,CyanoAq,2,5,200612,Smp,GBTFate2MT48,pos,C,48,Fate2,NA,ok,ok,ok,NA,33672
Xanthine,200612_Smp_GBTFate2MT5-pos_A,Xanthine_13C-5 15N-2,0.87,NA,0,19501,CyanoAq,2,5,200612,Smp,GBTFate2MT5,pos,A,5,Fate2,NA,ok,ok,ok,NA,40675
Xanthine,200612_Smp_GBTFate2MT5-pos_B,Xanthine_13C-5 15N-2,0.87,NA,0,15114,CyanoAq,2,5,200612,Smp,GBTFate2MT5,pos,B,5,Fate2,NA,ok,ok,ok,NA,16763
Xanthine,200612_Smp_GBTFate2MT5-pos_C,Xanthine_13C-5 15N-2,0.87,NA,0,5696,CyanoAq,2,5,200612,Smp,GBTFate2MT5,pos,C,5,Fate2,NA,ok,ok,ok,NA,9173
Xanthine,200612_Smp_GBTFate2MTlong-pos_A,Xanthine_13C-5 15N-2,0.86,NA,0,13018,CyanoAq,2,5,200612,Smp,GBTFate2MTlong,pos,A,96,Fate2,NA,ok,ok,ok,NA,42517
Xanthine,200612_Smp_GBTFate2MTlong-pos_B,Xanthine_13C-5 15N-2,0.76,NA,0,13389,CyanoAq,2,5,200612,Smp,GBTFate2MTlong,pos,B,96,Fate2,NA,ok,ok,bad RT,something is wrong,17491
Xanthine,200612_Smp_GBTFate2MTlong-pos_C,Xanthine_13C-5 15N-2,0.87,NA,0,18170,CyanoAq,2,5,200612,Smp,GBTFate2MTlong,pos,C,96,Fate2,NA,ok,ok,ok,NA,28999
Xanthine,200612_Smp_GBTFate1MT8-pos_A,Xanthine_13C-5 15N-2,1.65,NA,0,2402,CyanoAq,2,5,200612,Smp,GBTFate1MT8,pos,A,8,Fate1,NA,ok,ok,bad RT,something is wrong,2542
Xanthine,200612_Smp_GBTFate1MT8-pos_B,Xanthine_13C-5 15N-2,0.88,NA,0,13659,CyanoAq,2,5,200612,Smp,GBTFate1MT8,pos,B,8,Fate1,NA,ok,ok,ok,NA,27154
Xanthine,200612_Smp_GBTFate1MT8-pos_C,Xanthine_13C-5 15N-2,1.15,NA,0,3584,CyanoAq,2,5,200612,Smp,GBTFate1MT8,pos,C,8,Fate1,NA,ok,ok,ok,NA,3883
Butyrylcarnitine,200612_Poo_QC2_1,Butyrylcarnitine_13C-0 15N-0,1.37,793123,0,267526,CyanoAq,0,0,200612,Poo,QC2,1,NA,NA,,ok,ok,ok,ok,all ok,793123
Butyrylcarnitine,200612_Poo_QC2_2,Butyrylcarnitine_13C-0 15N-0,1.37,856117,0,268529,CyanoAq,0,0,200612,Poo,QC2,2,NA,NA,,ok,ok,ok,ok,all ok,856117
Butyrylcarnitine,200612_Poo_QC2_3,Butyrylcarnitine_13C-0 15N-0,1.38,805213,0,264961,CyanoAq,0,0,200612,Poo,QC2,3,NA,NA,,ok,ok,ok,ok,all ok,805213
Butyrylcarnitine,200612_Poo_QC2_4,Butyrylcarnitine_13C-0 15N-0,1.38,783162,0,272636,CyanoAq,0,0,200612,Poo,QC2,4,NA,NA,,ok,ok,ok,ok,all ok,783162
Butyrylcarnitine,200612_Poo_QC2_5,Butyrylcarnitine_13C-0 15N-0,1.38,767225,3297,253658,CyanoAq,0,0,200612,Poo,QC2,5,NA,NA,,ok,ok,ok,ok,all ok,767225
Butyrylcarnitine,200612_Poo_TruePooGBT_Full1,Butyrylcarnitine_13C-0 15N-0,1.38,291843,0,67304,CyanoAq,0,0,200612,Poo,TruePooGBT,Full1,NA,NA,ePooG,ok,ok,ok,ok,all ok,291843
Butyrylcarnitine,200612_Poo_TruePooGBT_Full2,Butyrylcarnitine_13C-0 15N-0,1.36,288832,0,69257,CyanoAq,0,0,200612,Poo,TruePooGBT,Full2,NA,NA,ePooG,ok,ok,ok,ok,all ok,288832
Butyrylcarnitine,200612_Poo_TruePooGBT_Full3,Butyrylcarnitine_13C-0 15N-0,1.37,287596,0,70198,CyanoAq,0,0,200612,Poo,TruePooGBT,Full3,NA,NA,ePooG,ok,ok,ok,ok,all ok,287596
Butyrylcarnitine,200612_Poo_TruePooGBT_Full4,Butyrylcarnitine_13C-0 15N-0,1.36,252647,0,66408,CyanoAq,0,0,200612,Poo,TruePooGBT,Full4,NA,NA,ePooG,ok,ok,ok,ok,all ok,252647
Butyrylcarnitine,200612_Poo_TruePooGBT_Full5,Butyrylcarnitine_13C-0 15N-0,1.37,252696,0,59775,CyanoAq,0,0,200612,Poo,TruePooGBT,Full5,NA,NA,ePooG,ok,ok,ok,ok,all ok,252696
Butyrylcarnitine,200612_Poo_TruePooGBT_Half1,Butyrylcarnitine_13C-0 15N-0,1.36,157937,0,43402,CyanoAq,0,0,200612,Poo,TruePooGBT,Half1,NA,NA,ePooG,ok,ok,ok,ok,all ok,157937
Butyrylcarnitine,200612_Poo_TruePooGBT_Half2,Butyrylcarnitine_13C-0 15N-0,1.37,144078,0,34512,CyanoAq,0,0,200612,Poo,TruePooGBT,Half2,NA,NA,ePooG,ok,ok,ok,ok,all ok,144078
Butyrylcarnitine,200612_Poo_TruePooGBT_Half3,Butyrylcarnitine_13C-0 15N-0,1.37,149075,0,37134,CyanoAq,0,0,200612,Poo,TruePooGBT,Half3,NA,NA,ePooG,ok,ok,ok,ok,all ok,149075
Butyrylcarnitine,200612_Poo_TruePooGBT_Half4,Butyrylcarnitine_13C-0 15N-0,1.39,136950,0,31455,CyanoAq,0,0,200612,Poo,TruePooGBT,Half4,NA,NA,ePooG,ok,ok,ok,ok,all ok,136950
Butyrylcarnitine,200612_Poo_TruePooGBT_Half5,Butyrylcarnitine_13C-0 15N-0,1.38,130434,0,34227,CyanoAq,0,0,200612,Poo,TruePooGBT,Half5,NA,NA,ePooG,ok,ok,ok,ok,all ok,130434
Butyrylcarnitine,200612_Poo_TruePooGBT-Full_DDApos20,Butyrylcarnitine_13C-0 15N-0,1.36,493008,0,123767,CyanoAq,0,0,200612,Poo,TruePooGBT,Full,DDApos20,NA,ePooG,ok,ok,ok,ok,all ok,493008
Butyrylcarnitine,200612_Poo_TruePooGBT-Full_DDApos35,Butyrylcarnitine_13C-0 15N-0,1.37,507348,0,140462,CyanoAq,0,0,200612,Poo,TruePooGBT,Full,DDApos35,NA,ePooG,ok,ok,ok,ok,all ok,507348
Butyrylcarnitine,200612_Poo_TruePooGBT-Full_DDApos50,Butyrylcarnitine_13C-0 15N-0,1.37,494599,0,142988,CyanoAq,0,0,200612,Poo,TruePooGBT,Full,DDApos50,NA,ePooG,ok,ok,ok,ok,all ok,494599
Butyrylcarnitine,200612_Std_250nMStdsInH2O_1,Butyrylcarnitine_13C-0 15N-0,1.35,419618976,485004,78985896,CyanoAq,0,0,200612,Std,250nMStdsInH2O,1,NA,NA,nMStd,ok,ok,ok,ok,all ok,419618976
Butyrylcarnitine,200612_Std_250nMStdsInH2O_2,Butyrylcarnitine_13C-0 15N-0,1.35,311897248,1664606,58789952,CyanoAq,0,0,200612,Std,250nMStdsInH2O,2,NA,NA,nMStd,ok,ok,ok,ok,all ok,311897248
Butyrylcarnitine,200612_Std_250nMStdsInMatrix_1,Butyrylcarnitine_13C-0 15N-0,1.34,375932096,286674,60221512,CyanoAq,0,0,200612,Std,250nMStdsInMatrix,1,NA,NA,nMStd,ok,ok,ok,ok,all ok,375932096
Butyrylcarnitine,200612_Std_250nMStdsInMatrix_2,Butyrylcarnitine_13C-0 15N-0,1.34,318969760,990202,55587364,CyanoAq,0,0,200612,Std,250nMStdsInMatrix,2,NA,NA,nMStd,ok,ok,ok,ok,all ok,318969760
Butyrylcarnitine,200612_Std_H2OinMatrix_1,Butyrylcarnitine_13C-0 15N-0,1.37,251069,0,52135,CyanoAq,0,0,200612,Std,H2OinMatrix,1,NA,NA,inMat,ok,ok,ok,ok,all ok,251069
Butyrylcarnitine,200612_Std_H2OinMatrix_2,Butyrylcarnitine_13C-0 15N-0,1.37,204143,0,48829,CyanoAq,0,0,200612,Std,H2OinMatrix,2,NA,NA,inMat,ok,ok,ok,ok,all ok,204143
Butyrylcarnitine,200612_Poo_QC2_1,Butyrylcarnitine_13C-1 15N-0,1.38,60754,0,22482,CyanoAq,0,1,200612,Poo,QC2,1,NA,NA,,ok,ok,ok,ok,all ok,60754
Butyrylcarnitine,200612_Poo_QC2_2,Butyrylcarnitine_13C-1 15N-0,1.38,74280,0,21229,CyanoAq,0,1,200612,Poo,QC2,2,NA,NA,,ok,ok,ok,ok,all ok,74280
Butyrylcarnitine,200612_Poo_QC2_3,Butyrylcarnitine_13C-1 15N-0,1.38,56725,0,18946,CyanoAq,0,1,200612,Poo,QC2,3,NA,NA,,ok,ok,ok,ok,all ok,56725
Butyrylcarnitine,200612_Poo_QC2_4,Butyrylcarnitine_13C-1 15N-0,1.38,61507,0,17712,CyanoAq,0,1,200612,Poo,QC2,4,NA,NA,,ok,ok,ok,ok,all ok,61507
Butyrylcarnitine,200612_Poo_QC2_5,Butyrylcarnitine_13C-1 15N-0,1.37,61512,0,20910,CyanoAq,0,1,200612,Poo,QC2,5,NA,NA,,ok,ok,ok,ok,all ok,61512
Butyrylcarnitine,200612_Poo_TruePooGBT_Full1,Butyrylcarnitine_13C-1 15N-0,1.37,12984,0,8575,CyanoAq,0,1,200612,Poo,TruePooGBT,Full1,NA,NA,ePooG,ok,ok,ok,ok,all ok,12984
Butyrylcarnitine,200612_Poo_TruePooGBT_Full2,Butyrylcarnitine_13C-1 15N-0,1.36,19226,0,10555,CyanoAq,0,1,200612,Poo,TruePooGBT,Full2,NA,NA,ePooG,ok,ok,ok,ok,all ok,19226
Butyrylcarnitine,200612_Poo_TruePooGBT_Full3,Butyrylcarnitine_13C-1 15N-0,1.38,10371,0,5901,CyanoAq,0,1,200612,Poo,TruePooGBT,Full3,NA,NA,ePooG,ok,ok,ok,ok,all ok,10371
Butyrylcarnitine,200612_Poo_TruePooGBT_Full4,Butyrylcarnitine_13C-1 15N-0,1.39,18784,0,7370,CyanoAq,0,1,200612,Poo,TruePooGBT,Full4,NA,NA,ePooG,ok,ok,ok,ok,all ok,18784
Butyrylcarnitine,200612_Poo_TruePooGBT_Full5,Butyrylcarnitine_13C-1 15N-0,1.36,17845,0,8878,CyanoAq,0,1,200612,Poo,TruePooGBT,Full5,NA,NA,ePooG,ok,ok,ok,ok,all ok,17845
Butyrylcarnitine,200612_Poo_TruePooGBT_Half1,Butyrylcarnitine_13C-1 15N-0,1.37,5860,0,6154,CyanoAq,0,1,200612,Poo,TruePooGBT,Half1,NA,NA,ePooG,ok,ok,ok,ok,all ok,5860
Butyrylcarnitine,200612_Poo_TruePooGBT_Half2,Butyrylcarnitine_13C-1 15N-0,1.38,7420,0,4170,CyanoAq,0,1,200612,Poo,TruePooGBT,Half2,NA,NA,ePooG,ok,ok,ok,ok,all ok,7420
Butyrylcarnitine,200612_Poo_TruePooGBT_Half3,Butyrylcarnitine_13C-1 15N-0,1.38,5845,0,3661,CyanoAq,0,1,200612,Poo,TruePooGBT,Half3,NA,NA,ePooG,ok,ok,ok,ok,all ok,5845
Butyrylcarnitine,200612_Poo_TruePooGBT_Half4,Butyrylcarnitine_13C-1 15N-0,1.36,4757,0,4766,CyanoAq,0,1,200612,Poo,TruePooGBT,Half4,NA,NA,ePooG,ok,ok,ok,ok,all ok,4757
Butyrylcarnitine,200612_Poo_TruePooGBT_Half5,Butyrylcarnitine_13C-1 15N-0,1.37,8937,0,4718,CyanoAq,0,1,200612,Poo,TruePooGBT,Half5,NA,NA,ePooG,ok,ok,ok,ok,all ok,8937
Butyrylcarnitine,200612_Poo_TruePooGBT-Full_DDApos20,Butyrylcarnitine_13C-1 15N-0,1.36,31790,0,17724,CyanoAq,0,1,200612,Poo,TruePooGBT,Full,DDApos20,NA,ePooG,ok,ok,ok,ok,all ok,31790
Butyrylcarnitine,200612_Poo_TruePooGBT-Full_DDApos35,Butyrylcarnitine_13C-1 15N-0,1.34,6146,0,18287,CyanoAq,0,1,200612,Poo,TruePooGBT,Full,DDApos35,NA,ePooG,ok,ok,ok,ok,all ok,6146
Butyrylcarnitine,200612_Poo_TruePooGBT-Full_DDApos50,Butyrylcarnitine_13C-1 15N-0,1.35,37524,0,19048,CyanoAq,0,1,200612,Poo,TruePooGBT,Full,DDApos50,NA,ePooG,ok,ok,ok,ok,all ok,37524
Butyrylcarnitine,200612_Std_250nMStdsInH2O_1,Butyrylcarnitine_13C-1 15N-0,1.35,49192044,58205,9357514,CyanoAq,0,1,200612,Std,250nMStdsInH2O,1,NA,NA,nMStd,ok,ok,ok,ok,all ok,49192044
Butyrylcarnitine,200612_Std_250nMStdsInH2O_2,Butyrylcarnitine_13C-1 15N-0,1.35,36555960,115661,6961480,CyanoAq,0,1,200612,Std,250nMStdsInH2O,2,NA,NA,nMStd,ok,ok,ok,ok,all ok,36555960
Butyrylcarnitine,200612_Std_250nMStdsInMatrix_1,Butyrylcarnitine_13C-1 15N-0,1.33,43466312,437114,7181586,CyanoAq,0,1,200612,Std,250nMStdsInMatrix,1,NA,NA,nMStd,ok,ok,ok,ok,all ok,43466312
Butyrylcarnitine,200612_Std_250nMStdsInMatrix_2,Butyrylcarnitine_13C-1 15N-0,1.34,37110700,83358,6548903,CyanoAq,0,1,200612,Std,250nMStdsInMatrix,2,NA,NA,nMStd,ok,ok,ok,ok,all ok,37110700
Butyrylcarnitine,200612_Std_H2OinMatrix_1,Butyrylcarnitine_13C-1 15N-0,1.37,11594,0,10787,CyanoAq,0,1,200612,Std,H2OinMatrix,1,NA,NA,inMat,ok,ok,ok,ok,all ok,11594
Butyrylcarnitine,200612_Std_H2OinMatrix_2,Butyrylcarnitine_13C-1 15N-0,1.36,8513,0,4273,CyanoAq,0,1,200612,Std,H2OinMatrix,2,NA,NA,inMat,ok,ok,ok,ok,all ok,8513
Butyrylcarnitine,200612_Poo_QC2_1,Butyrylcarnitine_13C-2 15N-0,0.99,NA,0,10324,CyanoAq,0,2,200612,Poo,QC2,1,NA,NA,,NA,ok,ok,bad RT,something is wrong,5980
Butyrylcarnitine,200612_Poo_QC2_2,Butyrylcarnitine_13C-2 15N-0,1.58,NA,0,2924,CyanoAq,0,2,200612,Poo,QC2,2,NA,NA,,NA,ok,ok,ok,NA,5478
Butyrylcarnitine,200612_Poo_QC2_3,Butyrylcarnitine_13C-2 15N-0,0.91,NA,0,12067,CyanoAq,0,2,200612,Poo,QC2,3,NA,NA,,NA,ok,ok,bad RT,something is wrong,15242
Butyrylcarnitine,200612_Poo_QC2_4,Butyrylcarnitine_13C-2 15N-0,1.36,NA,0,2667,CyanoAq,0,2,200612,Poo,QC2,4,NA,NA,,NA,ok,ok,ok,NA,2150
Butyrylcarnitine,200612_Poo_QC2_5,Butyrylcarnitine_13C-2 15N-0,1.01,NA,0,11158,CyanoAq,0,2,200612,Poo,QC2,5,NA,NA,,NA,ok,ok,bad RT,something is wrong,8505
Butyrylcarnitine,200612_Poo_TruePooGBT_Full1,Butyrylcarnitine_13C-2 15N-0,7.4,NA,0,3009,CyanoAq,0,2,200612,Poo,TruePooGBT,Full1,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,1799
Butyrylcarnitine,200612_Poo_TruePooGBT_Full2,Butyrylcarnitine_13C-2 15N-0,1.74,NA,0,2627,CyanoAq,0,2,200612,Poo,TruePooGBT,Full2,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,1742
Butyrylcarnitine,200612_Poo_TruePooGBT_Full3,Butyrylcarnitine_13C-2 15N-0,9.86,NA,0,17708,CyanoAq,0,2,200612,Poo,TruePooGBT,Full3,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,55507
Butyrylcarnitine,200612_Poo_TruePooGBT_Full4,Butyrylcarnitine_13C-2 15N-0,9.86,NA,0,22605,CyanoAq,0,2,200612,Poo,TruePooGBT,Full4,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,53883
Butyrylcarnitine,200612_Poo_TruePooGBT_Full5,Butyrylcarnitine_13C-2 15N-0,9.86,NA,0,21135,CyanoAq,0,2,200612,Poo,TruePooGBT,Full5,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,46075
Butyrylcarnitine,200612_Poo_TruePooGBT_Half1,Butyrylcarnitine_13C-2 15N-0,0.95,NA,0,4460,CyanoAq,0,2,200612,Poo,TruePooGBT,Half1,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,2628
Butyrylcarnitine,200612_Poo_TruePooGBT_Half2,Butyrylcarnitine_13C-2 15N-0,9.87,NA,0,14174,CyanoAq,0,2,200612,Poo,TruePooGBT,Half2,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,34714
Butyrylcarnitine,200612_Poo_TruePooGBT_Half3,Butyrylcarnitine_13C-2 15N-0,7.55,NA,0,1629,CyanoAq,0,2,200612,Poo,TruePooGBT,Half3,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,1736
Butyrylcarnitine,200612_Poo_TruePooGBT_Half4,Butyrylcarnitine_13C-2 15N-0,9.86,NA,0,17223,CyanoAq,0,2,200612,Poo,TruePooGBT,Half4,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,46992
Butyrylcarnitine,200612_Poo_TruePooGBT_Half5,Butyrylcarnitine_13C-2 15N-0,1.39,NA,0,2901,CyanoAq,0,2,200612,Poo,TruePooGBT,Half5,NA,NA,ePooG,NA,ok,ok,ok,NA,1889
Butyrylcarnitine,200612_Poo_TruePooGBT-Full_DDApos20,Butyrylcarnitine_13C-2 15N-0,9.86,NA,0,38149,CyanoAq,0,2,200612,Poo,TruePooGBT,Full,DDApos20,NA,ePooG,NA,ok,ok,bad RT,something is wrong,100386
Butyrylcarnitine,200612_Poo_TruePooGBT-Full_DDApos35,Butyrylcarnitine_13C-2 15N-0,6.81,NA,0,3557,CyanoAq,0,2,200612,Poo,TruePooGBT,Full,DDApos35,NA,ePooG,NA,ok,ok,bad RT,something is wrong,1482
Butyrylcarnitine,200612_Poo_TruePooGBT-Full_DDApos50,Butyrylcarnitine_13C-2 15N-0,9.85,NA,0,41204,CyanoAq,0,2,200612,Poo,TruePooGBT,Full,DDApos50,NA,ePooG,NA,ok,ok,bad RT,something is wrong,107770
Butyrylcarnitine,200612_Std_250nMStdsInH2O_1,Butyrylcarnitine_13C-2 15N-0,1.35,NA,0,399321,CyanoAq,0,2,200612,Std,250nMStdsInH2O,1,NA,NA,nMStd,NA,ok,ok,ok,NA,1821998
Butyrylcarnitine,200612_Std_250nMStdsInH2O_2,Butyrylcarnitine_13C-2 15N-0,1.36,NA,0,653870,CyanoAq,0,2,200612,Std,250nMStdsInH2O,2,NA,NA,nMStd,NA,ok,ok,ok,NA,2685278
Butyrylcarnitine,200612_Std_250nMStdsInMatrix_1,Butyrylcarnitine_13C-2 15N-0,1.34,NA,0,283020,CyanoAq,0,2,200612,Std,250nMStdsInMatrix,1,NA,NA,nMStd,NA,ok,ok,ok,NA,1540139
