Experiment,Timepoint,replicate,type,Protein Name,all.area,Conc.All.uM.in.vial,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,SampID,ionization,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT..min.,Column,Blk.Max.Area,Area.less.blk,Area.filled.w.background,MID,Conc.uM.in.vial,Time of day,Vol Filtered (L),Incubation time (hr),Time since last sample (hr),nM.in.sample
Fate1,8,C,Smp,L-Phenylalanine,16849440,0.2660554733256548,200612_Smp_GBTFate1MT8-pos_C,L-Phenylalanine_13C-2 15N-0,1.14,50297,0,23064,CyanoAq,0,2,200612,GBTFate1MT8,pos,ok,ok,ok,ok,all ok,50297,168.093512,1.15,RP,0,50297,50297,0.0029850843707565355,7.941980351786446e-4,1600,2,9,4.5,1.9631516498902526e-4
Fate1,8,C,Smp,L-Phenylalanine,16849440,0.2660554733256548,200612_Smp_GBTFate1MT8-pos_C,L-Phenylalanine_13C-0 15N-1,1.14,32521,0,12062,CyanoAq,1,0,200612,GBTFate1MT8,pos,ok,ok,ok,ok,all ok,32521,167.08384,1.15,RP,1716,30805,30805,0.001828250671832417,4.8641609785232015e-4,1600,2,9,4.5,1.2023557384112218e-4
Fate1,96,A,Smp,L-Phenylalanine,18471257,0.27804775671295107,200612_Smp_GBTFate1MTlong-pos_A,L-Phenylalanine_13C-0 15N-0,1.14,17933900,192236,6399450,CyanoAq,0,0,200612,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,17933900,166.086804,1.15,RP,1259289,16674611,16674611,0.9027328784391879,0.25100285176104137,800,1.9,98,48,0.06531006131646241
Fate1,96,A,Smp,L-Phenylalanine,18471257,0.27804775671295107,200612_Smp_GBTFate1MTlong-pos_A,L-Phenylalanine_13C-1 15N-0,1.14,1725465,7867,669906,CyanoAq,0,1,200612,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,1725465,167.090158,1.15,RP,65676,1659789,1659789,0.0898579344112856,0.024984797085917453,800,1.9,98,48,0.006500956535801034
Fate1,96,A,Smp,L-Phenylalanine,18471257,0.27804775671295107,200612_Smp_GBTFate1MTlong-pos_A,L-Phenylalanine_13C-2 15N-0,1.14,82100,0,38138,CyanoAq,0,2,200612,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,82100,168.093512,1.15,RP,0,82100,82100,0.004444743527741507,0.0012358509670529344,800,1.9,98,48,3.215640853079909e-4
Fate1,96,A,Smp,L-Phenylalanine,18471257,0.27804775671295107,200612_Smp_GBTFate1MTlong-pos_A,L-Phenylalanine_13C-0 15N-1,1.14,56473,0,32811,CyanoAq,1,0,200612,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,56473,167.08384,1.15,RP,1716,54757,54757,0.002964443621784917,8.242568989393122e-4,800,1.9,98,48,2.1446875297453908e-4
Fate1,96,B,Smp,L-Phenylalanine,26910874,0.4273357116549898,200612_Smp_GBTFate1MTlong-pos_B,L-Phenylalanine_13C-0 15N-0,1.14,25599940,327870,8704089,CyanoAq,0,0,200612,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,25599940,166.086804,1.15,RP,1259289,24340651,24340651,0.9044912848241198,0.3865214268860513,800,1.8,98,48,0.10615882567467416
Fate1,96,B,Smp,L-Phenylalanine,26910874,0.4273357116549898,200612_Smp_GBTFate1MTlong-pos_B,L-Phenylalanine_13C-1 15N-0,1.14,2384359,0,848873,CyanoAq,0,1,200612,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,2384359,167.090158,1.15,RP,65676,2318683,2318683,0.0861615642806696,0.03681991338918709,800,1.8,98,48,0.010112657397365029
Fate1,96,B,Smp,L-Phenylalanine,26910874,0.4273357116549898,200612_Smp_GBTFate1MTlong-pos_B,L-Phenylalanine_13C-2 15N-0,1.14,158720,0,73458,CyanoAq,0,2,200612,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,158720,168.093512,1.15,RP,0,158720,158720,0.005897987557000193,0.002520420710002952,800,1.8,98,48,6.9223821544807e-4
Fate1,96,B,Smp,L-Phenylalanine,26910874,0.4273357116549898,200612_Smp_GBTFate1MTlong-pos_B,L-Phenylalanine_13C-0 15N-1,1.15,94536,0,42356,CyanoAq,1,0,200612,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,94536,167.08384,1.15,RP,1716,92820,92820,0.00344916333821042,0.0014739506697484502,800,1.8,98,48,4.0482328098468914e-4
Fate1,96,C,Smp,L-Phenylalanine,25703524,0.38306805959643,200612_Smp_GBTFate1MTlong-pos_C,L-Phenylalanine_13C-0 15N-0,1.13,24731852,510659,8643254,CyanoAq,0,0,200612,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,24731852,166.086804,1.15,RP,1259289,23472563,23472563,0.9132040804988453,0.3498193151322347,800,2,98,48,0.08647067044315333
Fate1,96,C,Smp,L-Phenylalanine,25703524,0.38306805959643,200612_Smp_GBTFate1MTlong-pos_C,L-Phenylalanine_13C-1 15N-0,1.14,2141541,9083,806573,CyanoAq,0,1,200612,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,2141541,167.090158,1.15,RP,65676,2075865,2075865,0.08076188307875605,0.030937297840332834,800,2,98,48,0.007647287528825738
Fate1,96,C,Smp,L-Phenylalanine,25703524,0.38306805959643,200612_Smp_GBTFate1MTlong-pos_C,L-Phenylalanine_13C-2 15N-0,1.13,99296,0,41573,CyanoAq,0,2,200612,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,99296,168.093512,1.15,RP,0,99296,99296,0.0038631278730496253,0.0014798408983020036,800,2,98,48,3.657969388482779e-4
Fate1,96,C,Smp,L-Phenylalanine,25703524,0.38306805959643,200612_Smp_GBTFate1MTlong-pos_C,L-Phenylalanine_13C-0 15N-1,1.14,57516,0,22014,CyanoAq,1,0,200612,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,57516,167.08384,1.15,RP,1716,55800,55800,0.0021709085493491088,8.316057255604637e-4,800,2,98,48,2.0556184728220584e-4
Fate2,0,A,Smp,L-Phenylalanine,5101137,0.09349781153338128,200612_Smp_GBTFate2MT0-pos_A,L-Phenylalanine_13C-0 15N-0,1.14,6025336,216251,2121507,CyanoAq,0,0,200612,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,6025336,166.086804,1.15,RP,1259289,4766047,4766047,0.934310723276007,0.08735600791847725,700,2,0.3,0,0.02159324041067533
Fate2,0,A,Smp,L-Phenylalanine,5101137,0.09349781153338128,200612_Smp_GBTFate2MT0-pos_A,L-Phenylalanine_13C-1 15N-0,1.14,384727,0,160052,CyanoAq,0,1,200612,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,384727,167.090158,1.15,RP,65676,319051,319051,0.06254507573507631,0.005847827703419224,700,2,0.3,0,0.0014455050372491865
Fate2,0,A,Smp,L-Phenylalanine,5101137,0.09349781153338128,200612_Smp_GBTFate2MT0-pos_A,L-Phenylalanine_13C-2 15N-0,1.15,7764,0,5168,CyanoAq,0,2,200612,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,7764,168.093512,1.15,RP,0,7764,7764,0.0015220136216690515,1.4230494275005207e-4,700,2,0.3,0,3.517588444857621e-5
Fate2,0,A,Smp,L-Phenylalanine,5101137,0.09349781153338128,200612_Smp_GBTFate2MT0-pos_A,L-Phenylalanine_13C-4 15N-0,1.15,NA,0,0,CyanoAq,0,4,200612,GBTFate2MT0,pos,comparable to blank,NA,too small,ok,something is wrong,0,170.10022,1.15,RP,2341,NA,0,0,0,700,2,0.3,0,0
Fate2,0,A,Smp,L-Phenylalanine,5101137,0.09349781153338128,200612_Smp_GBTFate2MT0-pos_A,L-Phenylalanine_13C-5 15N-0,1.79,NA,0,6533,CyanoAq,0,5,200612,GBTFate2MT0,pos,comparable to blank,ok,ok,bad RT,something is wrong,6523,171.103574,1.15,RP,8914,NA,0,0,0,700,2,0.3,0,0
Fate2,0,A,Smp,L-Phenylalanine,5101137,0.09349781153338128,200612_Smp_GBTFate2MT0-pos_A,L-Phenylalanine_13C-0 15N-1,1.15,9991,0,5381,CyanoAq,1,0,200612,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,9991,167.08384,1.15,RP,1716,8275,8275,0.0016221873672477333,1.5167096873476053e-4,700,2,0.3,0,3.749104119164967e-5
Fate2,0,A,Smp,L-Phenylalanine,5101137,0.09349781153338128,200612_Smp_GBTFate2MT0-pos_A,L-Phenylalanine_13C-1 15N-1,1.12,NA,0,7572,CyanoAq,1,1,200612,GBTFate2MT0,pos,comparable to blank,ok,ok,ok,something is wrong,22605,168.087194,1.15,RP,20272,NA,0,0,0,700,2,0.3,0,0
Fate2,0,B,Smp,L-Phenylalanine,2355918,0.0686082094421148,200612_Smp_GBTFate2MT0-pos_B,L-Phenylalanine_13C-0 15N-0,1.14,3462530,171824,1287103,CyanoAq,0,0,200612,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,3462530,166.086804,1.15,RP,1259289,2203241,2203241,0.9351942639769296,0.06416200393199359,700,2,0.3,0,0.01585999187860306
Fate2,0,B,Smp,L-Phenylalanine,2355918,0.0686082094421148,200612_Smp_GBTFate2MT0-pos_B,L-Phenylalanine_13C-1 15N-0,1.14,212965,0,88388,CyanoAq,0,1,200612,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,212965,167.090158,1.15,RP,65676,147289,147289,0.06251872942946232,0.004289298082751458,700,2,0.3,0,0.001060257295415057
Fate2,0,B,Smp,L-Phenylalanine,2355918,0.0686082094421148,200612_Smp_GBTFate2MT0-pos_B,L-Phenylalanine_13C-2 15N-0,1.14,5388,0,4349,CyanoAq,0,2,200612,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,5388,168.093512,1.15,RP,0,5388,5388,0.0022870065936080966,1.5690742736976183e-4,700,2,0.3,0,3.878542394677352e-5
Fate2,0,B,Smp,L-Phenylalanine,2355918,0.0686082094421148,200612_Smp_GBTFate2MT0-pos_B,L-Phenylalanine_13C-4 15N-0,0.96,NA,0,0,CyanoAq,0,4,200612,GBTFate2MT0,pos,comparable to blank,NA,too small,ok,something is wrong,0,170.10022,1.15,RP,2341,NA,0,0,0,700,2,0.3,0,0
Fate2,0,B,Smp,L-Phenylalanine,2355918,0.0686082094421148,200612_Smp_GBTFate2MT0-pos_B,L-Phenylalanine_13C-5 15N-0,4.79,NA,0,10154,CyanoAq,0,5,200612,GBTFate2MT0,pos,comparable to blank,ok,ok,bad RT,something is wrong,6462,171.103574,1.15,RP,8914,NA,0,0,0,700,2,0.3,0,0
Fate2,0,B,Smp,L-Phenylalanine,2355918,0.0686082094421148,200612_Smp_GBTFate2MT0-pos_B,L-Phenylalanine_13C-0 15N-1,1.17,NA,0,2173,CyanoAq,1,0,200612,GBTFate2MT0,pos,comparable to blank,ok,ok,ok,something is wrong,1778,167.08384,1.15,RP,1716,NA,0,0,0,700,2,0.3,0,0
Fate2,0,B,Smp,L-Phenylalanine,2355918,0.0686082094421148,200612_Smp_GBTFate2MT0-pos_B,L-Phenylalanine_13C-1 15N-1,1.1,NA,0,4054,CyanoAq,1,1,200612,GBTFate2MT0,pos,comparable to blank,ok,ok,ok,something is wrong,11900,168.087194,1.15,RP,20272,NA,0,0,0,700,2,0.3,0,0
Fate2,0,C,Smp,L-Phenylalanine,4138980,0.0749618128402384,200612_Smp_GBTFate2MT0-pos_C,L-Phenylalanine_13C-0 15N-0,1.14,5142175,69771,1886360,CyanoAq,0,0,200612,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,5142175,166.086804,1.15,RP,1259289,3882886,3882886,0.9381263016491986,0.07032364824473225,700,2,0.3,0,0.01738306819745455
Fate2,0,C,Smp,L-Phenylalanine,4138980,0.0749618128402384,200612_Smp_GBTFate2MT0-pos_C,L-Phenylalanine_13C-1 15N-0,1.14,307235,0,145787,CyanoAq,0,1,200612,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,307235,167.090158,1.15,RP,65676,241559,241559,0.05836196357556693,0.004374918590540459,700,2,0.3,0,0.0010814215433337276
Fate2,0,C,Smp,L-Phenylalanine,4138980,0.0749618128402384,200612_Smp_GBTFate2MT0-pos_C,L-Phenylalanine_13C-2 15N-0,1.14,9274,0,8154,CyanoAq,0,2,200612,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,9274,168.093512,1.15,RP,0,9274,9274,0.002240648662230791,1.679630856588751e-4,700,2,0.3,0,4.151823526706514e-5
Fate2,0,C,Smp,L-Phenylalanine,4138980,0.0749618128402384,200612_Smp_GBTFate2MT0-pos_C,L-Phenylalanine_13C-4 15N-0,0.93,NA,0,0,CyanoAq,0,4,200612,GBTFate2MT0,pos,comparable to blank,NA,too small,ok,something is wrong,0,170.10022,1.15,RP,2341,NA,0,0,0,700,2,0.3,0,0
Fate2,0,C,Smp,L-Phenylalanine,4138980,0.0749618128402384,200612_Smp_GBTFate2MT0-pos_C,L-Phenylalanine_13C-5 15N-0,1.86,NA,0,11899,CyanoAq,0,5,200612,GBTFate2MT0,pos,comparable to blank,ok,ok,bad RT,something is wrong,9312,171.103574,1.15,RP,8914,NA,0,0,0,700,2,0.3,0,0
Fate2,0,C,Smp,L-Phenylalanine,4138980,0.0749618128402384,200612_Smp_GBTFate2MT0-pos_C,L-Phenylalanine_13C-0 15N-1,1.14,6977,0,4745,CyanoAq,1,0,200612,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,6977,167.08384,1.15,RP,1716,5261,5261,0.001271086113003687,9.52829193068085e-5,700,2,0.3,0,2.3552667213718968e-5
Fate2,0,C,Smp,L-Phenylalanine,4138980,0.0749618128402384,200612_Smp_GBTFate2MT0-pos_C,L-Phenylalanine_13C-1 15N-1,1.18,NA,0,4472,CyanoAq,1,1,200612,GBTFate2MT0,pos,comparable to blank,ok,ok,ok,something is wrong,8995,168.087194,1.15,RP,20272,NA,0,0,0,700,2,0.3,0,0
Fate2,12,A,Smp,L-Phenylalanine,6272497,0.1220520034447445,200612_Smp_GBTFate2MT12-pos_A,L-Phenylalanine_13C-0 15N-0,1.14,6943131,241808,2360682,CyanoAq,0,0,200612,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,6943131,166.086804,1.15,RP,1259289,5683842,5683842,0.9061530041385433,0.11059778958258305,1900,2,13,7,0.027338298947620094
Fate2,12,A,Smp,L-Phenylalanine,6272497,0.1220520034447445,200612_Smp_GBTFate2MT12-pos_A,L-Phenylalanine_13C-1 15N-0,1.14,598060,0,220604,CyanoAq,0,1,200612,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,598060,167.090158,1.15,RP,65676,532384,532384,0.08487592740179868,0.010359276983620217,1900,2,13,7,0.002560675146657803
Fate2,12,A,Smp,L-Phenylalanine,6272497,0.1220520034447445,200612_Smp_GBTFate2MT12-pos_A,L-Phenylalanine_13C-2 15N-0,1.14,32649,0,17653,CyanoAq,0,2,200612,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,32649,168.093512,1.15,RP,0,32649,32649,0.0052051041236050016,6.352933864244915e-4,1900,2,13,7,1.5703605454564864e-4
Fate2,12,A,Smp,L-Phenylalanine,6272497,0.1220520034447445,200612_Smp_GBTFate2MT12-pos_A,L-Phenylalanine_13C-4 15N-0,1.15,5544,0,2994,CyanoAq,0,4,200612,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,5544,170.10022,1.15,RP,2341,3203,3203,5.106419341452057e-4,6.232487110532163e-5,1900,2,13,7,1.5405877138954103e-5
Fate2,12,A,Smp,L-Phenylalanine,6272497,0.1220520034447445,200612_Smp_GBTFate2MT12-pos_A,L-Phenylalanine_13C-5 15N-0,0.93,NA,0,8622,CyanoAq,0,5,200612,GBTFate2MT12,pos,comparable to blank,ok,ok,ok,something is wrong,16598,171.103574,1.15,RP,8914,NA,0,0,0,1900,2,13,7,0
Fate2,12,A,Smp,L-Phenylalanine,6272497,0.1220520034447445,200612_Smp_GBTFate2MT12-pos_A,L-Phenylalanine_13C-0 15N-1,1.15,22135,0,8272,CyanoAq,1,0,200612,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,22135,167.08384,1.15,RP,1716,20419,20419,0.0032553224019078847,3.9731862101141505e-4,1900,2,13,7,9.821186553240832e-5
Fate2,12,A,Smp,L-Phenylalanine,6272497,0.1220520034447445,200612_Smp_GBTFate2MT12-pos_A,L-Phenylalanine_13C-1 15N-1,1.14,NA,0,6564,CyanoAq,1,1,200612,GBTFate2MT12,pos,comparable to blank,ok,ok,ok,something is wrong,14236,168.087194,1.15,RP,20272,NA,0,0,0,1900,2,13,7,0
Fate2,12,B,Smp,L-Phenylalanine,4657870,0.09256629228126241,200612_Smp_GBTFate2MT12-pos_B,L-Phenylalanine_13C-0 15N-0,1.14,5487317,157622,1924784,CyanoAq,0,0,200612,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,5487317,166.086804,1.15,RP,1259289,4228028,4228028,0.907717046632903,0.0840240014473056,1900,2,13,7,0.020769612837754647
Fate2,12,B,Smp,L-Phenylalanine,4657870,0.09256629228126241,200612_Smp_GBTFate2MT12-pos_B,L-Phenylalanine_13C-1 15N-0,1.14,433564,0,159641,CyanoAq,0,1,200612,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,433564,167.090158,1.15,RP,65676,367888,367888,0.0789820239723307,0.007311073115988438,1900,2,13,7,0.0018071997932974622
Fate2,12,B,Smp,L-Phenylalanine,4657870,0.09256629228126241,200612_Smp_GBTFate2MT12-pos_B,L-Phenylalanine_13C-2 15N-0,1.15,31616,0,12272,CyanoAq,0,2,200612,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,31616,168.093512,1.15,RP,0,31616,31616,0.0067876518666257326,6.28307766589534e-4,1900,2,13,7,1.5530930246404495e-4
Fate2,12,B,Smp,L-Phenylalanine,4657870,0.09256629228126241,200612_Smp_GBTFate2MT12-pos_B,L-Phenylalanine_13C-4 15N-0,1.02,NA,0,0,CyanoAq,0,4,200612,GBTFate2MT12,pos,comparable to blank,NA,too small,ok,something is wrong,0,170.10022,1.15,RP,2341,NA,0,0,0,1900,2,13,7,0
Fate2,12,B,Smp,L-Phenylalanine,4657870,0.09256629228126241,200612_Smp_GBTFate2MT12-pos_B,L-Phenylalanine_13C-5 15N-0,1.16,30490,0,13938,CyanoAq,0,5,200612,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,30490,171.103574,1.15,RP,8914,21576,21576,0.004632160193393117,4.287818943552563e-4,1900,2,13,7,1.0598916719269463e-4
Fate2,12,B,Smp,L-Phenylalanine,4657870,0.09256629228126241,200612_Smp_GBTFate2MT12-pos_B,L-Phenylalanine_13C-0 15N-1,1.14,10478,0,6155,CyanoAq,1,0,200612,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,10478,167.08384,1.15,RP,1716,8762,8762,0.0018811173347474276,1.7412805702357972e-4,1900,2,13,7,4.304213398880193e-5
Fate2,12,B,Smp,L-Phenylalanine,4657870,0.09256629228126241,200612_Smp_GBTFate2MT12-pos_B,L-Phenylalanine_13C-1 15N-1,1.13,NA,0,9403,CyanoAq,1,1,200612,GBTFate2MT12,pos,comparable to blank,ok,ok,ok,something is wrong,26047,168.087194,1.15,RP,20272,NA,0,0,0,1900,2,13,7,0
Fate2,12,C,Smp,L-Phenylalanine,7254287,0.13905436905467408,200612_Smp_GBTFate2MT12-pos_C,L-Phenylalanine_13C-0 15N-0,1.14,7694269,188595,2746202,CyanoAq,0,0,200612,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,7694269,166.086804,1.15,RP,1259289,6434980,6434980,0.887058921159309,0.1233494185961276,1900,2,13,7,0.03049033161804813
Fate2,12,C,Smp,L-Phenylalanine,7254287,0.13905436905467408,200612_Smp_GBTFate2MT12-pos_C,L-Phenylalanine_13C-1 15N-0,1.14,797663,14119,331077,CyanoAq,0,1,200612,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,797663,167.090158,1.15,RP,65676,731987,731987,0.10090405852429053,0.014031150193151128,1900,2,13,7,0.0034683132457443834
Fate2,12,C,Smp,L-Phenylalanine,7254287,0.13905436905467408,200612_Smp_GBTFate2MT12-pos_C,L-Phenylalanine_13C-2 15N-0,1.14,72947,0,27159,CyanoAq,0,2,200612,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,72947,168.093512,1.15,RP,0,72947,72947,0.010055709127582076,0.0013982902881332529,1900,2,13,7,3.456387153560317e-4
Fate2,12,C,Smp,L-Phenylalanine,7254287,0.13905436905467408,200612_Smp_GBTFate2MT12-pos_C,L-Phenylalanine_13C-4 15N-0,1.08,NA,0,0,CyanoAq,0,4,200612,GBTFate2MT12,pos,comparable to blank,NA,too small,ok,something is wrong,0,170.10022,1.15,RP,2341,NA,0,0,0,1900,2,13,7,0
Fate2,12,C,Smp,L-Phenylalanine,7254287,0.13905436905467408,200612_Smp_GBTFate2MT12-pos_C,L-Phenylalanine_13C-5 15N-0,2.93,NA,0,17189,CyanoAq,0,5,200612,GBTFate2MT12,pos,comparable to blank,ok,ok,bad RT,something is wrong,14909,171.103574,1.15,RP,8914,NA,0,0,0,1900,2,13,7,0
Fate2,12,C,Smp,L-Phenylalanine,7254287,0.13905436905467408,200612_Smp_GBTFate2MT12-pos_C,L-Phenylalanine_13C-0 15N-1,1.13,16089,0,7525,CyanoAq,1,0,200612,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,16089,167.08384,1.15,RP,1716,14373,14373,0.0019813111888184187,2.7550997726211147e-4,1900,2,13,7,6.810239291283047e-5
Fate2,12,C,Smp,L-Phenylalanine,7254287,0.13905436905467408,200612_Smp_GBTFate2MT12-pos_C,L-Phenylalanine_13C-1 15N-1,1.15,NA,0,7049,CyanoAq,1,1,200612,GBTFate2MT12,pos,comparable to blank,ok,ok,ok,something is wrong,39279,168.087194,1.15,RP,20272,NA,0,0,0,1900,2,13,7,0
Fate2,24,A,Smp,L-Phenylalanine,4774596,0.10674720266460135,200612_Smp_GBTFate2MT24-pos_A,L-Phenylalanine_13C-0 15N-0,1.14,5543450,247574,2020048,CyanoAq,0,0,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,5543450,166.086804,1.15,RP,1259289,4284161,4284161,0.8972824088153217,0.09578238714119082,700,2,25,12,0.023676129002807158
Fate2,24,A,Smp,L-Phenylalanine,4774596,0.10674720266460135,200612_Smp_GBTFate2MT24-pos_A,L-Phenylalanine_13C-1 15N-0,1.13,489666,0,196464,CyanoAq,0,1,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,489666,167.090158,1.15,RP,65676,423990,423990,0.08880123051248734,0.0094792829503824675,700,2,25,12,0.0023431523548952077
Fate2,24,A,Smp,L-Phenylalanine,4774596,0.10674720266460135,200612_Smp_GBTFate2MT24-pos_A,L-Phenylalanine_13C-2 15N-0,1.13,56662,0,25848,CyanoAq,0,2,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,56662,168.093512,1.15,RP,0,56662,56662,0.011867391502862232,0.0012668108458562027,700,2,25,12,3.1313875028437523e-4
Fate2,24,A,Smp,L-Phenylalanine,4774596,0.10674720266460135,200612_Smp_GBTFate2MT24-pos_A,L-Phenylalanine_13C-4 15N-0,1.16,NA,0,2607,CyanoAq,0,4,200612,GBTFate2MT24,pos,comparable to blank,ok,ok,ok,something is wrong,1858,170.10022,1.15,RP,2341,NA,0,0,0,700,2,25,12,0
Fate2,24,A,Smp,L-Phenylalanine,4774596,0.10674720266460135,200612_Smp_GBTFate2MT24-pos_A,L-Phenylalanine_13C-5 15N-0,1,NA,0,13370,CyanoAq,0,5,200612,GBTFate2MT24,pos,comparable to blank,ok,ok,ok,something is wrong,9119,171.103574,1.15,RP,8914,NA,0,0,0,700,2,25,12,0
Fate2,24,A,Smp,L-Phenylalanine,4774596,0.10674720266460135,200612_Smp_GBTFate2MT24-pos_A,L-Phenylalanine_13C-0 15N-1,1.14,11499,0,6373,CyanoAq,1,0,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,11499,167.08384,1.15,RP,1716,9783,9783,0.002048969169328672,2.1872172717184762e-4,700,2,25,12,5.4065094667185113e-5
Fate2,24,A,Smp,L-Phenylalanine,4774596,0.10674720266460135,200612_Smp_GBTFate2MT24-pos_A,L-Phenylalanine_13C-1 15N-1,1.11,NA,0,6539,CyanoAq,1,1,200612,GBTFate2MT24,pos,comparable to blank,ok,ok,ok,something is wrong,22295,168.087194,1.15,RP,20272,NA,0,0,0,700,2,25,12,0
Fate2,24,B,Smp,L-Phenylalanine,4761457,0.09162311942895829,200612_Smp_GBTFate2MT24-pos_B,L-Phenylalanine_13C-0 15N-0,1.14,5176486,131278,1891767,CyanoAq,0,0,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,5176486,166.086804,1.15,RP,1259289,3917197,3917197,0.8226887274210394,0.0753773075253556,700,2,25,12,0.0186322653895009
Fate2,24,B,Smp,L-Phenylalanine,4761457,0.09162311942895829,200612_Smp_GBTFate2MT24-pos_B,L-Phenylalanine_13C-1 15N-0,1.14,699325,0,283841,CyanoAq,0,1,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,699325,167.090158,1.15,RP,65676,633649,633649,0.13307880339988368,0.012193095097370403,700,2,25,12,0.0030139705334686654
Fate2,24,B,Smp,L-Phenylalanine,4761457,0.09162311942895829,200612_Smp_GBTFate2MT24-pos_B,L-Phenylalanine_13C-2 15N-0,1.14,148073,0,55928,CyanoAq,0,2,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,148073,168.093512,1.15,RP,0,148073,148073,0.031098254168839497,0.0028493190557436813,700,2,25,12,7.043136796590948e-4
Fate2,24,B,Smp,L-Phenylalanine,4761457,0.09162311942895829,200612_Smp_GBTFate2MT24-pos_B,L-Phenylalanine_13C-4 15N-0,1.15,20870,0,10327,CyanoAq,0,4,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,20870,170.10022,1.15,RP,2341,18529,18529,0.0038914559135995556,3.565473299242581e-4,700,2,25,12,8.813374599287761e-5
Fate2,24,B,Smp,L-Phenylalanine,4761457,0.09162311942895829,200612_Smp_GBTFate2MT24-pos_B,L-Phenylalanine_13C-5 15N-0,1.15,NA,0,4368,CyanoAq,0,5,200612,GBTFate2MT24,pos,comparable to blank,ok,ok,ok,something is wrong,12293,171.103574,1.15,RP,8914,NA,0,0,0,700,2,25,12,0
Fate2,24,B,Smp,L-Phenylalanine,4761457,0.09162311942895829,200612_Smp_GBTFate2MT24-pos_B,L-Phenylalanine_13C-0 15N-1,1.13,23618,0,12841,CyanoAq,1,0,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,23618,167.08384,1.15,RP,1716,21902,21902,0.0045998525241328445,4.2145283717421884e-4,700,2,25,12,1.0417752197830458e-4
Fate2,24,B,Smp,L-Phenylalanine,4761457,0.09162311942895829,200612_Smp_GBTFate2MT24-pos_B,L-Phenylalanine_13C-1 15N-1,1.15,42379,0,10041,CyanoAq,1,1,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,42379,168.087194,1.15,RP,20272,22107,22107,0.004642906572505013,4.253975833901222e-4,700,2,25,12,1.0515261064625967e-4
Fate2,24,C,Smp,L-Phenylalanine,7064553,0.1253397811804963,200612_Smp_GBTFate2MT24-pos_C,L-Phenylalanine_13C-0 15N-0,1.14,7494828,169969,2719922,CyanoAq,0,0,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,7494828,166.086804,1.15,RP,1259289,6235539,6235539,0.8826515987635736,0.11063135824764153,700,2,25,12,0.027346596674040356
